contract_version,schema_version,contract_status,bundle_sha256,top10_members_sha256,signal_date,exec_date,exit_date,feature_as_of_date,feature_snapshot_sha256,promotion_pool_size,top10_count,ts_code,name,industry,stage_transition,top10_selected,promotion_rank,predicted_promotion_probability,big_loss_safety_rank,predicted_big_loss_probability,profit_rank,predicted_profit_probability,promotion_model_status,promotion_model_version,promotion_model_as_of_date,promotion_model_artifact_sha256,promotion_validation_gate_pass_count,promotion_validation_gate_total_count,promotion_validation_gate_score_pct,big_loss_model_status,big_loss_model_version,big_loss_model_as_of_date,big_loss_model_artifact_sha256,big_loss_validation_gate_pass_count,big_loss_validation_gate_total_count,big_loss_validation_gate_score_pct,profit_model_status,profit_model_version,profit_model_as_of_date,profit_model_artifact_sha256,profit_validation_gate_pass_count,profit_validation_gate_total_count,profit_validation_gate_score_pct,p_fill_shadow_rank,p_fill_shadow_probability,p_fill_shadow_status,p_fill_shadow_model_version,p_fill_shadow_model_as_of_date,p_fill_shadow_model_artifact_sha256,p_fill_shadow_snapshot_sha256,p_fill_shadow_validation_gate_pass_count,p_fill_shadow_validation_gate_total_count,p_fill_shadow_validation_gate_score_pct
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,531171521a730c59ab0a637032888c81b17c3bbff9d1c9e9f4053a7f9e7334af,73fc67de4fa522383b2c32a11274e91d5844e6d5bca50455842bac107552962e,20260908,20260909,20260910,20260908,f241fcc1f5d3d82891e5fa7d3b31901788bd92b8e810741ff596f7de20bb600a,15,10,000759.SZ,中百集团,一般零售,2→3,1,1,0.5471463835292517,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,46558ab0e9c00e27bf879e67be88e64b74aa2f33ce45c4ddcfea226a3a22f26d,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,531171521a730c59ab0a637032888c81b17c3bbff9d1c9e9f4053a7f9e7334af,73fc67de4fa522383b2c32a11274e91d5844e6d5bca50455842bac107552962e,20260908,20260909,20260910,20260908,f241fcc1f5d3d82891e5fa7d3b31901788bd92b8e810741ff596f7de20bb600a,15,10,600354.SH,敦煌种业,种植业,3→4,1,2,0.5194451903219616,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,46558ab0e9c00e27bf879e67be88e64b74aa2f33ce45c4ddcfea226a3a22f26d,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,531171521a730c59ab0a637032888c81b17c3bbff9d1c9e9f4053a7f9e7334af,73fc67de4fa522383b2c32a11274e91d5844e6d5bca50455842bac107552962e,20260908,20260909,20260910,20260908,f241fcc1f5d3d82891e5fa7d3b31901788bd92b8e810741ff596f7de20bb600a,15,10,603042.SH,华脉科技,通信设备,2→3,1,3,0.5140577238660948,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,46558ab0e9c00e27bf879e67be88e64b74aa2f33ce45c4ddcfea226a3a22f26d,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,531171521a730c59ab0a637032888c81b17c3bbff9d1c9e9f4053a7f9e7334af,73fc67de4fa522383b2c32a11274e91d5844e6d5bca50455842bac107552962e,20260908,20260909,20260910,20260908,f241fcc1f5d3d82891e5fa7d3b31901788bd92b8e810741ff596f7de20bb600a,15,10,000978.SZ,桂林旅游,旅游及景,2→3,1,4,0.5092665618762472,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,46558ab0e9c00e27bf879e67be88e64b74aa2f33ce45c4ddcfea226a3a22f26d,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,531171521a730c59ab0a637032888c81b17c3bbff9d1c9e9f4053a7f9e7334af,73fc67de4fa522383b2c32a11274e91d5844e6d5bca50455842bac107552962e,20260908,20260909,20260910,20260908,f241fcc1f5d3d82891e5fa7d3b31901788bd92b8e810741ff596f7de20bb600a,15,10,601949.SH,中国出版,出版,3→4,1,5,0.506462012169593,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,46558ab0e9c00e27bf879e67be88e64b74aa2f33ce45c4ddcfea226a3a22f26d,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,531171521a730c59ab0a637032888c81b17c3bbff9d1c9e9f4053a7f9e7334af,73fc67de4fa522383b2c32a11274e91d5844e6d5bca50455842bac107552962e,20260908,20260909,20260910,20260908,f241fcc1f5d3d82891e5fa7d3b31901788bd92b8e810741ff596f7de20bb600a,15,10,002702.SZ,海欣食品,食品加工,3→4,1,6,0.46946995228948185,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,46558ab0e9c00e27bf879e67be88e64b74aa2f33ce45c4ddcfea226a3a22f26d,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,531171521a730c59ab0a637032888c81b17c3bbff9d1c9e9f4053a7f9e7334af,73fc67de4fa522383b2c32a11274e91d5844e6d5bca50455842bac107552962e,20260908,20260909,20260910,20260908,f241fcc1f5d3d82891e5fa7d3b31901788bd92b8e810741ff596f7de20bb600a,15,10,603999.SH,读者传媒,出版,2→3,1,7,0.4662191152776552,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,46558ab0e9c00e27bf879e67be88e64b74aa2f33ce45c4ddcfea226a3a22f26d,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,531171521a730c59ab0a637032888c81b17c3bbff9d1c9e9f4053a7f9e7334af,73fc67de4fa522383b2c32a11274e91d5844e6d5bca50455842bac107552962e,20260908,20260909,20260910,20260908,f241fcc1f5d3d82891e5fa7d3b31901788bd92b8e810741ff596f7de20bb600a,15,10,002909.SZ,集泰股份,化学制品,2→3,1,8,0.3431058713038031,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,46558ab0e9c00e27bf879e67be88e64b74aa2f33ce45c4ddcfea226a3a22f26d,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,531171521a730c59ab0a637032888c81b17c3bbff9d1c9e9f4053a7f9e7334af,73fc67de4fa522383b2c32a11274e91d5844e6d5bca50455842bac107552962e,20260908,20260909,20260910,20260908,f241fcc1f5d3d82891e5fa7d3b31901788bd92b8e810741ff596f7de20bb600a,15,10,002172.SZ,澳洋健康,医疗服务,2→3,1,9,0.33588221987164696,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,46558ab0e9c00e27bf879e67be88e64b74aa2f33ce45c4ddcfea226a3a22f26d,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,531171521a730c59ab0a637032888c81b17c3bbff9d1c9e9f4053a7f9e7334af,73fc67de4fa522383b2c32a11274e91d5844e6d5bca50455842bac107552962e,20260908,20260909,20260910,20260908,f241fcc1f5d3d82891e5fa7d3b31901788bd92b8e810741ff596f7de20bb600a,15,10,002579.SZ,中京电子,元件,2→3,1,10,0.32677817488210814,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,46558ab0e9c00e27bf879e67be88e64b74aa2f33ce45c4ddcfea226a3a22f26d,,,
