contract_version,schema_version,contract_status,bundle_sha256,top10_members_sha256,signal_date,exec_date,exit_date,feature_as_of_date,feature_snapshot_sha256,promotion_pool_size,top10_count,ts_code,name,industry,stage_transition,top10_selected,promotion_rank,predicted_promotion_probability,big_loss_safety_rank,predicted_big_loss_probability,profit_rank,predicted_profit_probability,promotion_model_status,promotion_model_version,promotion_model_as_of_date,promotion_model_artifact_sha256,promotion_validation_gate_pass_count,promotion_validation_gate_total_count,promotion_validation_gate_score_pct,big_loss_model_status,big_loss_model_version,big_loss_model_as_of_date,big_loss_model_artifact_sha256,big_loss_validation_gate_pass_count,big_loss_validation_gate_total_count,big_loss_validation_gate_score_pct,profit_model_status,profit_model_version,profit_model_as_of_date,profit_model_artifact_sha256,profit_validation_gate_pass_count,profit_validation_gate_total_count,profit_validation_gate_score_pct,p_fill_shadow_rank,p_fill_shadow_probability,p_fill_shadow_status,p_fill_shadow_model_version,p_fill_shadow_model_as_of_date,p_fill_shadow_model_artifact_sha256,p_fill_shadow_snapshot_sha256,p_fill_shadow_validation_gate_pass_count,p_fill_shadow_validation_gate_total_count,p_fill_shadow_validation_gate_score_pct
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,bbce65b72b3831e05dae05ea62b762128f36dcc5bb96c6ddce09aedbed296715,7fbed047b80d67dcd0114a0bc2b00bc34635e0ec35ad1eb6a86f19c633c6f409,20260901,20260902,20260903,20260901,654378feb667493ab44e4ed20b8038880f13a9eddad2c2440f94b18951764664,13,10,600892.SH,大晟文化,游戏Ⅱ,2→3,1,1,0.616708746160689,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,1299b258c806ebab9e84d1a693ce0e60614e130ff2b2fb7761fd52320c9e709e,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,bbce65b72b3831e05dae05ea62b762128f36dcc5bb96c6ddce09aedbed296715,7fbed047b80d67dcd0114a0bc2b00bc34635e0ec35ad1eb6a86f19c633c6f409,20260901,20260902,20260903,20260901,654378feb667493ab44e4ed20b8038880f13a9eddad2c2440f94b18951764664,13,10,000892.SZ,欢瑞世纪,影视院线,2→3,1,2,0.5948396866273256,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,1299b258c806ebab9e84d1a693ce0e60614e130ff2b2fb7761fd52320c9e709e,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,bbce65b72b3831e05dae05ea62b762128f36dcc5bb96c6ddce09aedbed296715,7fbed047b80d67dcd0114a0bc2b00bc34635e0ec35ad1eb6a86f19c633c6f409,20260901,20260902,20260903,20260901,654378feb667493ab44e4ed20b8038880f13a9eddad2c2440f94b18951764664,13,10,002679.SZ,福建金森,林业Ⅱ,3→4,1,3,0.5657990199575954,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,1299b258c806ebab9e84d1a693ce0e60614e130ff2b2fb7761fd52320c9e709e,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,bbce65b72b3831e05dae05ea62b762128f36dcc5bb96c6ddce09aedbed296715,7fbed047b80d67dcd0114a0bc2b00bc34635e0ec35ad1eb6a86f19c633c6f409,20260901,20260902,20260903,20260901,654378feb667493ab44e4ed20b8038880f13a9eddad2c2440f94b18951764664,13,10,003005.SZ,竞业达,IT服务Ⅱ,3→4,1,4,0.5119981144062558,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,1299b258c806ebab9e84d1a693ce0e60614e130ff2b2fb7761fd52320c9e709e,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,bbce65b72b3831e05dae05ea62b762128f36dcc5bb96c6ddce09aedbed296715,7fbed047b80d67dcd0114a0bc2b00bc34635e0ec35ad1eb6a86f19c633c6f409,20260901,20260902,20260903,20260901,654378feb667493ab44e4ed20b8038880f13a9eddad2c2440f94b18951764664,13,10,002909.SZ,集泰股份,化学制品,2→3,1,5,0.5076192678868655,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,1299b258c806ebab9e84d1a693ce0e60614e130ff2b2fb7761fd52320c9e709e,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,bbce65b72b3831e05dae05ea62b762128f36dcc5bb96c6ddce09aedbed296715,7fbed047b80d67dcd0114a0bc2b00bc34635e0ec35ad1eb6a86f19c633c6f409,20260901,20260902,20260903,20260901,654378feb667493ab44e4ed20b8038880f13a9eddad2c2440f94b18951764664,13,10,603721.SH,中广天择,影视院线,2→3,1,6,0.47134619451272985,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,1299b258c806ebab9e84d1a693ce0e60614e130ff2b2fb7761fd52320c9e709e,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,bbce65b72b3831e05dae05ea62b762128f36dcc5bb96c6ddce09aedbed296715,7fbed047b80d67dcd0114a0bc2b00bc34635e0ec35ad1eb6a86f19c633c6f409,20260901,20260902,20260903,20260901,654378feb667493ab44e4ed20b8038880f13a9eddad2c2440f94b18951764664,13,10,601086.SH,国芳集团,一般零售,3→4,1,7,0.4685481812865179,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,1299b258c806ebab9e84d1a693ce0e60614e130ff2b2fb7761fd52320c9e709e,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,bbce65b72b3831e05dae05ea62b762128f36dcc5bb96c6ddce09aedbed296715,7fbed047b80d67dcd0114a0bc2b00bc34635e0ec35ad1eb6a86f19c633c6f409,20260901,20260902,20260903,20260901,654378feb667493ab44e4ed20b8038880f13a9eddad2c2440f94b18951764664,13,10,000560.SZ,我爱我家,房地产服务,3→4,1,8,0.43761325855958283,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,1299b258c806ebab9e84d1a693ce0e60614e130ff2b2fb7761fd52320c9e709e,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,bbce65b72b3831e05dae05ea62b762128f36dcc5bb96c6ddce09aedbed296715,7fbed047b80d67dcd0114a0bc2b00bc34635e0ec35ad1eb6a86f19c633c6f409,20260901,20260902,20260903,20260901,654378feb667493ab44e4ed20b8038880f13a9eddad2c2440f94b18951764664,13,10,600551.SH,时代出版,出版,3→4,1,9,0.40745321344697244,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,1299b258c806ebab9e84d1a693ce0e60614e130ff2b2fb7761fd52320c9e709e,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,bbce65b72b3831e05dae05ea62b762128f36dcc5bb96c6ddce09aedbed296715,7fbed047b80d67dcd0114a0bc2b00bc34635e0ec35ad1eb6a86f19c633c6f409,20260901,20260902,20260903,20260901,654378feb667493ab44e4ed20b8038880f13a9eddad2c2440f94b18951764664,13,10,600121.SH,郑州煤电,煤炭开采,2→3,1,10,0.35531447809119304,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,1299b258c806ebab9e84d1a693ce0e60614e130ff2b2fb7761fd52320c9e709e,,,
