contract_version,schema_version,contract_status,bundle_sha256,top10_members_sha256,signal_date,exec_date,exit_date,feature_as_of_date,feature_snapshot_sha256,promotion_pool_size,top10_count,ts_code,name,industry,stage_transition,top10_selected,promotion_rank,predicted_promotion_probability,big_loss_safety_rank,predicted_big_loss_probability,profit_rank,predicted_profit_probability,promotion_model_status,promotion_model_version,promotion_model_as_of_date,promotion_model_artifact_sha256,promotion_validation_gate_pass_count,promotion_validation_gate_total_count,promotion_validation_gate_score_pct,big_loss_model_status,big_loss_model_version,big_loss_model_as_of_date,big_loss_model_artifact_sha256,big_loss_validation_gate_pass_count,big_loss_validation_gate_total_count,big_loss_validation_gate_score_pct,profit_model_status,profit_model_version,profit_model_as_of_date,profit_model_artifact_sha256,profit_validation_gate_pass_count,profit_validation_gate_total_count,profit_validation_gate_score_pct,p_fill_shadow_rank,p_fill_shadow_probability,p_fill_shadow_status,p_fill_shadow_model_version,p_fill_shadow_model_as_of_date,p_fill_shadow_model_artifact_sha256,p_fill_shadow_snapshot_sha256,p_fill_shadow_validation_gate_pass_count,p_fill_shadow_validation_gate_total_count,p_fill_shadow_validation_gate_score_pct
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,5d989114182546137b746c3c5f9a9e9de361090c81f564456e2ffad3e1ccf372,f7ea12fd6dc06868b9da68a5482a92946b219d580806113bf5b0739b7375d225,20260826,20260827,20260828,20260826,3005c774d9a0c4c930e307ff68d32943d48a68cbb936aad751786a299a12061b,11,10,002084.SZ,海鸥住工,家居用品,3→4,1,1,0.7407155861258753,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,e259c85424206efa79344f5aa8aa6d6ab3f58bab72fb0f353b47ce8f43f00b0b,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,5d989114182546137b746c3c5f9a9e9de361090c81f564456e2ffad3e1ccf372,f7ea12fd6dc06868b9da68a5482a92946b219d580806113bf5b0739b7375d225,20260826,20260827,20260828,20260826,3005c774d9a0c4c930e307ff68d32943d48a68cbb936aad751786a299a12061b,11,10,002855.SZ,捷荣技术,消费电子,2→3,1,2,0.713784503296229,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,e259c85424206efa79344f5aa8aa6d6ab3f58bab72fb0f353b47ce8f43f00b0b,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,5d989114182546137b746c3c5f9a9e9de361090c81f564456e2ffad3e1ccf372,f7ea12fd6dc06868b9da68a5482a92946b219d580806113bf5b0739b7375d225,20260826,20260827,20260828,20260826,3005c774d9a0c4c930e307ff68d32943d48a68cbb936aad751786a299a12061b,11,10,002742.SZ,冀衡医药,化学制药,2→3,1,3,0.590658897274388,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,e259c85424206efa79344f5aa8aa6d6ab3f58bab72fb0f353b47ce8f43f00b0b,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,5d989114182546137b746c3c5f9a9e9de361090c81f564456e2ffad3e1ccf372,f7ea12fd6dc06868b9da68a5482a92946b219d580806113bf5b0739b7375d225,20260826,20260827,20260828,20260826,3005c774d9a0c4c930e307ff68d32943d48a68cbb936aad751786a299a12061b,11,10,002418.SZ,康盛股份,家电零部,2→3,1,4,0.5563753299411514,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,e259c85424206efa79344f5aa8aa6d6ab3f58bab72fb0f353b47ce8f43f00b0b,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,5d989114182546137b746c3c5f9a9e9de361090c81f564456e2ffad3e1ccf372,f7ea12fd6dc06868b9da68a5482a92946b219d580806113bf5b0739b7375d225,20260826,20260827,20260828,20260826,3005c774d9a0c4c930e307ff68d32943d48a68cbb936aad751786a299a12061b,11,10,000428.SZ,华天酒店,酒店餐饮,2→3,1,5,0.4714117193964063,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,e259c85424206efa79344f5aa8aa6d6ab3f58bab72fb0f353b47ce8f43f00b0b,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,5d989114182546137b746c3c5f9a9e9de361090c81f564456e2ffad3e1ccf372,f7ea12fd6dc06868b9da68a5482a92946b219d580806113bf5b0739b7375d225,20260826,20260827,20260828,20260826,3005c774d9a0c4c930e307ff68d32943d48a68cbb936aad751786a299a12061b,11,10,002949.SZ,华阳国际,工程咨询,2→3,1,6,0.4249623875787022,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,e259c85424206efa79344f5aa8aa6d6ab3f58bab72fb0f353b47ce8f43f00b0b,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,5d989114182546137b746c3c5f9a9e9de361090c81f564456e2ffad3e1ccf372,f7ea12fd6dc06868b9da68a5482a92946b219d580806113bf5b0739b7375d225,20260826,20260827,20260828,20260826,3005c774d9a0c4c930e307ff68d32943d48a68cbb936aad751786a299a12061b,11,10,002094.SZ,青岛金王,家居用品,2→3,1,7,0.4229029949585143,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,e259c85424206efa79344f5aa8aa6d6ab3f58bab72fb0f353b47ce8f43f00b0b,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,5d989114182546137b746c3c5f9a9e9de361090c81f564456e2ffad3e1ccf372,f7ea12fd6dc06868b9da68a5482a92946b219d580806113bf5b0739b7375d225,20260826,20260827,20260828,20260826,3005c774d9a0c4c930e307ff68d32943d48a68cbb936aad751786a299a12061b,11,10,600103.SH,青山纸业,造纸,2→3,1,8,0.3650390318231475,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,e259c85424206efa79344f5aa8aa6d6ab3f58bab72fb0f353b47ce8f43f00b0b,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,5d989114182546137b746c3c5f9a9e9de361090c81f564456e2ffad3e1ccf372,f7ea12fd6dc06868b9da68a5482a92946b219d580806113bf5b0739b7375d225,20260826,20260827,20260828,20260826,3005c774d9a0c4c930e307ff68d32943d48a68cbb936aad751786a299a12061b,11,10,600371.SH,万向德农,种植业,2→3,1,9,0.3484312708832924,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,e259c85424206efa79344f5aa8aa6d6ab3f58bab72fb0f353b47ce8f43f00b0b,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,5d989114182546137b746c3c5f9a9e9de361090c81f564456e2ffad3e1ccf372,f7ea12fd6dc06868b9da68a5482a92946b219d580806113bf5b0739b7375d225,20260826,20260827,20260828,20260826,3005c774d9a0c4c930e307ff68d32943d48a68cbb936aad751786a299a12061b,11,10,002703.SZ,浙江世宝,汽车零部件,2→3,1,10,0.33026458859791363,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,e259c85424206efa79344f5aa8aa6d6ab3f58bab72fb0f353b47ce8f43f00b0b,,,
