contract_version,schema_version,contract_status,bundle_sha256,top10_members_sha256,signal_date,exec_date,exit_date,feature_as_of_date,feature_snapshot_sha256,promotion_pool_size,top10_count,ts_code,name,industry,stage_transition,top10_selected,promotion_rank,predicted_promotion_probability,big_loss_safety_rank,predicted_big_loss_probability,profit_rank,predicted_profit_probability,promotion_model_status,promotion_model_version,promotion_model_as_of_date,promotion_model_artifact_sha256,promotion_validation_gate_pass_count,promotion_validation_gate_total_count,promotion_validation_gate_score_pct,big_loss_model_status,big_loss_model_version,big_loss_model_as_of_date,big_loss_model_artifact_sha256,big_loss_validation_gate_pass_count,big_loss_validation_gate_total_count,big_loss_validation_gate_score_pct,profit_model_status,profit_model_version,profit_model_as_of_date,profit_model_artifact_sha256,profit_validation_gate_pass_count,profit_validation_gate_total_count,profit_validation_gate_score_pct,p_fill_shadow_rank,p_fill_shadow_probability,p_fill_shadow_status,p_fill_shadow_model_version,p_fill_shadow_model_as_of_date,p_fill_shadow_model_artifact_sha256,p_fill_shadow_snapshot_sha256,p_fill_shadow_validation_gate_pass_count,p_fill_shadow_validation_gate_total_count,p_fill_shadow_validation_gate_score_pct
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,d521b1986ee1bef5431f9a1139c09c9dfe47cc6819299b2b9d773125a20d9170,2b712df8413633caf4c6736c4fea3a8f01c72b8266ea2e505f7f7c924318d01e,20260828,20260831,20260901,20260828,0bf5c9f5a1ec762d455d77c7c31d6e1d22bc4ade0e5d39c619deee3ad5e438ab,12,10,600540.SH,新赛股份,种植业,2→3,1,1,0.7315741223905382,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,276f5b0ee0b41015ac1befb336d00a7fee2c725996aee07ef91b7252787f35e2,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,d521b1986ee1bef5431f9a1139c09c9dfe47cc6819299b2b9d773125a20d9170,2b712df8413633caf4c6736c4fea3a8f01c72b8266ea2e505f7f7c924318d01e,20260828,20260831,20260901,20260828,0bf5c9f5a1ec762d455d77c7c31d6e1d22bc4ade0e5d39c619deee3ad5e438ab,12,10,002886.SZ,沃特股份,塑料,2→3,1,2,0.6028465363572788,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,276f5b0ee0b41015ac1befb336d00a7fee2c725996aee07ef91b7252787f35e2,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,d521b1986ee1bef5431f9a1139c09c9dfe47cc6819299b2b9d773125a20d9170,2b712df8413633caf4c6736c4fea3a8f01c72b8266ea2e505f7f7c924318d01e,20260828,20260831,20260901,20260828,0bf5c9f5a1ec762d455d77c7c31d6e1d22bc4ade0e5d39c619deee3ad5e438ab,12,10,000712.SZ,锦龙股份,证券Ⅱ,3→4,1,3,0.5854469896313731,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,276f5b0ee0b41015ac1befb336d00a7fee2c725996aee07ef91b7252787f35e2,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,d521b1986ee1bef5431f9a1139c09c9dfe47cc6819299b2b9d773125a20d9170,2b712df8413633caf4c6736c4fea3a8f01c72b8266ea2e505f7f7c924318d01e,20260828,20260831,20260901,20260828,0bf5c9f5a1ec762d455d77c7c31d6e1d22bc4ade0e5d39c619deee3ad5e438ab,12,10,603900.SH,莱绅通灵,饰品,2→3,1,4,0.4711006519443423,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,276f5b0ee0b41015ac1befb336d00a7fee2c725996aee07ef91b7252787f35e2,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,d521b1986ee1bef5431f9a1139c09c9dfe47cc6819299b2b9d773125a20d9170,2b712df8413633caf4c6736c4fea3a8f01c72b8266ea2e505f7f7c924318d01e,20260828,20260831,20260901,20260828,0bf5c9f5a1ec762d455d77c7c31d6e1d22bc4ade0e5d39c619deee3ad5e438ab,12,10,600654.SH,中安科,软件开发,2→3,1,5,0.4149372673347629,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,276f5b0ee0b41015ac1befb336d00a7fee2c725996aee07ef91b7252787f35e2,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,d521b1986ee1bef5431f9a1139c09c9dfe47cc6819299b2b9d773125a20d9170,2b712df8413633caf4c6736c4fea3a8f01c72b8266ea2e505f7f7c924318d01e,20260828,20260831,20260901,20260828,0bf5c9f5a1ec762d455d77c7c31d6e1d22bc4ade0e5d39c619deee3ad5e438ab,12,10,002942.SZ,新农股份,农化制品,3→4,1,6,0.40300975638897807,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,276f5b0ee0b41015ac1befb336d00a7fee2c725996aee07ef91b7252787f35e2,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,d521b1986ee1bef5431f9a1139c09c9dfe47cc6819299b2b9d773125a20d9170,2b712df8413633caf4c6736c4fea3a8f01c72b8266ea2e505f7f7c924318d01e,20260828,20260831,20260901,20260828,0bf5c9f5a1ec762d455d77c7c31d6e1d22bc4ade0e5d39c619deee3ad5e438ab,12,10,600479.SH,千金药业,中药Ⅱ,3→4,1,7,0.37084497443679976,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,276f5b0ee0b41015ac1befb336d00a7fee2c725996aee07ef91b7252787f35e2,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,d521b1986ee1bef5431f9a1139c09c9dfe47cc6819299b2b9d773125a20d9170,2b712df8413633caf4c6736c4fea3a8f01c72b8266ea2e505f7f7c924318d01e,20260828,20260831,20260901,20260828,0bf5c9f5a1ec762d455d77c7c31d6e1d22bc4ade0e5d39c619deee3ad5e438ab,12,10,600162.SH,香江控股,房地产开发,2→3,1,8,0.35934736322878613,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,276f5b0ee0b41015ac1befb336d00a7fee2c725996aee07ef91b7252787f35e2,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,d521b1986ee1bef5431f9a1139c09c9dfe47cc6819299b2b9d773125a20d9170,2b712df8413633caf4c6736c4fea3a8f01c72b8266ea2e505f7f7c924318d01e,20260828,20260831,20260901,20260828,0bf5c9f5a1ec762d455d77c7c31d6e1d22bc4ade0e5d39c619deee3ad5e438ab,12,10,603269.SH,海鸥股份,通用设备,2→3,1,9,0.3077953767581772,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,276f5b0ee0b41015ac1befb336d00a7fee2c725996aee07ef91b7252787f35e2,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,d521b1986ee1bef5431f9a1139c09c9dfe47cc6819299b2b9d773125a20d9170,2b712df8413633caf4c6736c4fea3a8f01c72b8266ea2e505f7f7c924318d01e,20260828,20260831,20260901,20260828,0bf5c9f5a1ec762d455d77c7c31d6e1d22bc4ade0e5d39c619deee3ad5e438ab,12,10,603011.SH,合锻智能,专用设备,2→3,1,10,0.25833832901184434,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,276f5b0ee0b41015ac1befb336d00a7fee2c725996aee07ef91b7252787f35e2,,,
