contract_version,schema_version,contract_status,bundle_sha256,top10_members_sha256,signal_date,exec_date,exit_date,feature_as_of_date,feature_snapshot_sha256,promotion_pool_size,top10_count,ts_code,name,industry,stage_transition,top10_selected,promotion_rank,predicted_promotion_probability,big_loss_safety_rank,predicted_big_loss_probability,profit_rank,predicted_profit_probability,promotion_model_status,promotion_model_version,promotion_model_as_of_date,promotion_model_artifact_sha256,promotion_validation_gate_pass_count,promotion_validation_gate_total_count,promotion_validation_gate_score_pct,big_loss_model_status,big_loss_model_version,big_loss_model_as_of_date,big_loss_model_artifact_sha256,big_loss_validation_gate_pass_count,big_loss_validation_gate_total_count,big_loss_validation_gate_score_pct,profit_model_status,profit_model_version,profit_model_as_of_date,profit_model_artifact_sha256,profit_validation_gate_pass_count,profit_validation_gate_total_count,profit_validation_gate_score_pct,p_fill_shadow_rank,p_fill_shadow_probability,p_fill_shadow_status,p_fill_shadow_model_version,p_fill_shadow_model_as_of_date,p_fill_shadow_model_artifact_sha256,p_fill_shadow_snapshot_sha256,p_fill_shadow_validation_gate_pass_count,p_fill_shadow_validation_gate_total_count,p_fill_shadow_validation_gate_score_pct
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,aa3e2e043f5a2d5722f7a35043ab144c9db12a07c17de1f55bbd75beab3abb31,39564bda7ab619ca3137f495f0eb44f6907adb53ce9cffa84097becf3501cfbe,20260827,20260828,20260831,20260827,50fdd941a9f10486f0e64f16f0e7595690dbb612e53f7bd6f4ed52d5f3e93065,13,10,002855.SZ,捷荣技术,消费电子,3→4,1,1,0.7735495446515372,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,dff1f3a9bc0c4838949de6aa6a640680dfde8ec7b474aa75fcd16ddf4eb8a054,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,aa3e2e043f5a2d5722f7a35043ab144c9db12a07c17de1f55bbd75beab3abb31,39564bda7ab619ca3137f495f0eb44f6907adb53ce9cffa84097becf3501cfbe,20260827,20260828,20260831,20260827,50fdd941a9f10486f0e64f16f0e7595690dbb612e53f7bd6f4ed52d5f3e93065,13,10,002942.SZ,新农股份,农化制品,2→3,1,2,0.6768365919833864,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,dff1f3a9bc0c4838949de6aa6a640680dfde8ec7b474aa75fcd16ddf4eb8a054,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,aa3e2e043f5a2d5722f7a35043ab144c9db12a07c17de1f55bbd75beab3abb31,39564bda7ab619ca3137f495f0eb44f6907adb53ce9cffa84097becf3501cfbe,20260827,20260828,20260831,20260827,50fdd941a9f10486f0e64f16f0e7595690dbb612e53f7bd6f4ed52d5f3e93065,13,10,002742.SZ,冀衡医药,化学制药,3→4,1,3,0.67024892695141,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,dff1f3a9bc0c4838949de6aa6a640680dfde8ec7b474aa75fcd16ddf4eb8a054,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,aa3e2e043f5a2d5722f7a35043ab144c9db12a07c17de1f55bbd75beab3abb31,39564bda7ab619ca3137f495f0eb44f6907adb53ce9cffa84097becf3501cfbe,20260827,20260828,20260831,20260827,50fdd941a9f10486f0e64f16f0e7595690dbb612e53f7bd6f4ed52d5f3e93065,13,10,000712.SZ,锦龙股份,证券Ⅱ,2→3,1,4,0.6464107557176013,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,dff1f3a9bc0c4838949de6aa6a640680dfde8ec7b474aa75fcd16ddf4eb8a054,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,aa3e2e043f5a2d5722f7a35043ab144c9db12a07c17de1f55bbd75beab3abb31,39564bda7ab619ca3137f495f0eb44f6907adb53ce9cffa84097becf3501cfbe,20260827,20260828,20260831,20260827,50fdd941a9f10486f0e64f16f0e7595690dbb612e53f7bd6f4ed52d5f3e93065,13,10,600371.SH,万向德农,种植业,3→4,1,5,0.5159412350177223,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,dff1f3a9bc0c4838949de6aa6a640680dfde8ec7b474aa75fcd16ddf4eb8a054,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,aa3e2e043f5a2d5722f7a35043ab144c9db12a07c17de1f55bbd75beab3abb31,39564bda7ab619ca3137f495f0eb44f6907adb53ce9cffa84097becf3501cfbe,20260827,20260828,20260831,20260827,50fdd941a9f10486f0e64f16f0e7595690dbb612e53f7bd6f4ed52d5f3e93065,13,10,600103.SH,青山纸业,造纸,3→4,1,6,0.473836152997421,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,dff1f3a9bc0c4838949de6aa6a640680dfde8ec7b474aa75fcd16ddf4eb8a054,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,aa3e2e043f5a2d5722f7a35043ab144c9db12a07c17de1f55bbd75beab3abb31,39564bda7ab619ca3137f495f0eb44f6907adb53ce9cffa84097becf3501cfbe,20260827,20260828,20260831,20260827,50fdd941a9f10486f0e64f16f0e7595690dbb612e53f7bd6f4ed52d5f3e93065,13,10,000890.SZ,法尔胜,环保设备,2→3,1,7,0.4735803597112844,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,dff1f3a9bc0c4838949de6aa6a640680dfde8ec7b474aa75fcd16ddf4eb8a054,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,aa3e2e043f5a2d5722f7a35043ab144c9db12a07c17de1f55bbd75beab3abb31,39564bda7ab619ca3137f495f0eb44f6907adb53ce9cffa84097becf3501cfbe,20260827,20260828,20260831,20260827,50fdd941a9f10486f0e64f16f0e7595690dbb612e53f7bd6f4ed52d5f3e93065,13,10,002418.SZ,康盛股份,家电零部,3→4,1,8,0.42997650617588107,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,dff1f3a9bc0c4838949de6aa6a640680dfde8ec7b474aa75fcd16ddf4eb8a054,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,aa3e2e043f5a2d5722f7a35043ab144c9db12a07c17de1f55bbd75beab3abb31,39564bda7ab619ca3137f495f0eb44f6907adb53ce9cffa84097becf3501cfbe,20260827,20260828,20260831,20260827,50fdd941a9f10486f0e64f16f0e7595690dbb612e53f7bd6f4ed52d5f3e93065,13,10,002072.SZ,凯瑞德,贸易Ⅱ,2→3,1,9,0.3895710429780851,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,dff1f3a9bc0c4838949de6aa6a640680dfde8ec7b474aa75fcd16ddf4eb8a054,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,aa3e2e043f5a2d5722f7a35043ab144c9db12a07c17de1f55bbd75beab3abb31,39564bda7ab619ca3137f495f0eb44f6907adb53ce9cffa84097becf3501cfbe,20260827,20260828,20260831,20260827,50fdd941a9f10486f0e64f16f0e7595690dbb612e53f7bd6f4ed52d5f3e93065,13,10,603618.SH,杭电股份,电网设备,2→3,1,10,0.3075153539621327,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,dff1f3a9bc0c4838949de6aa6a640680dfde8ec7b474aa75fcd16ddf4eb8a054,,,
