contract_version,schema_version,contract_status,bundle_sha256,top10_members_sha256,signal_date,exec_date,exit_date,feature_as_of_date,feature_snapshot_sha256,promotion_pool_size,top10_count,ts_code,name,industry,stage_transition,top10_selected,promotion_rank,predicted_promotion_probability,big_loss_safety_rank,predicted_big_loss_probability,profit_rank,predicted_profit_probability,promotion_model_status,promotion_model_version,promotion_model_as_of_date,promotion_model_artifact_sha256,promotion_validation_gate_pass_count,promotion_validation_gate_total_count,promotion_validation_gate_score_pct,big_loss_model_status,big_loss_model_version,big_loss_model_as_of_date,big_loss_model_artifact_sha256,big_loss_validation_gate_pass_count,big_loss_validation_gate_total_count,big_loss_validation_gate_score_pct,profit_model_status,profit_model_version,profit_model_as_of_date,profit_model_artifact_sha256,profit_validation_gate_pass_count,profit_validation_gate_total_count,profit_validation_gate_score_pct,p_fill_shadow_rank,p_fill_shadow_probability,p_fill_shadow_status,p_fill_shadow_model_version,p_fill_shadow_model_as_of_date,p_fill_shadow_model_artifact_sha256,p_fill_shadow_snapshot_sha256,p_fill_shadow_validation_gate_pass_count,p_fill_shadow_validation_gate_total_count,p_fill_shadow_validation_gate_score_pct
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,d761db9cb9baa5a43ee504ddd227b68939a56ccd2e512d1b2f3911d6075a03c5,fe440f1e6bf584d85bdcbe67813f4c5b609c37d354c321c9bb03c5b12607d67b,20260902,20260903,20260904,20260902,8f966ab91dab7aa4f5af91cbce6c801e3d550bc1e69eac80cea8b70f589b5006,11,10,600892.SH,大晟文化,游戏Ⅱ,3→4,1,1,0.6975100028985111,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,11fd6f9ec92fd28620f30c7e8e90ecce417ff5492edecf8c58d09e93fe6892bf,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,d761db9cb9baa5a43ee504ddd227b68939a56ccd2e512d1b2f3911d6075a03c5,fe440f1e6bf584d85bdcbe67813f4c5b609c37d354c321c9bb03c5b12607d67b,20260902,20260903,20260904,20260902,8f966ab91dab7aa4f5af91cbce6c801e3d550bc1e69eac80cea8b70f589b5006,11,10,000892.SZ,欢瑞世纪,影视院线,3→4,1,2,0.5516959206922414,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,11fd6f9ec92fd28620f30c7e8e90ecce417ff5492edecf8c58d09e93fe6892bf,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,d761db9cb9baa5a43ee504ddd227b68939a56ccd2e512d1b2f3911d6075a03c5,fe440f1e6bf584d85bdcbe67813f4c5b609c37d354c321c9bb03c5b12607d67b,20260902,20260903,20260904,20260902,8f966ab91dab7aa4f5af91cbce6c801e3d550bc1e69eac80cea8b70f589b5006,11,10,002909.SZ,集泰股份,化学制品,3→4,1,3,0.5252967679304702,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,11fd6f9ec92fd28620f30c7e8e90ecce417ff5492edecf8c58d09e93fe6892bf,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,d761db9cb9baa5a43ee504ddd227b68939a56ccd2e512d1b2f3911d6075a03c5,fe440f1e6bf584d85bdcbe67813f4c5b609c37d354c321c9bb03c5b12607d67b,20260902,20260903,20260904,20260902,8f966ab91dab7aa4f5af91cbce6c801e3d550bc1e69eac80cea8b70f589b5006,11,10,000635.SZ,英 力 特,化学原料,2→3,1,4,0.5102736412515851,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,11fd6f9ec92fd28620f30c7e8e90ecce417ff5492edecf8c58d09e93fe6892bf,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,d761db9cb9baa5a43ee504ddd227b68939a56ccd2e512d1b2f3911d6075a03c5,fe440f1e6bf584d85bdcbe67813f4c5b609c37d354c321c9bb03c5b12607d67b,20260902,20260903,20260904,20260902,8f966ab91dab7aa4f5af91cbce6c801e3d550bc1e69eac80cea8b70f589b5006,11,10,605577.SH,龙版传媒,出版,3→4,1,5,0.4581972236857222,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,11fd6f9ec92fd28620f30c7e8e90ecce417ff5492edecf8c58d09e93fe6892bf,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,d761db9cb9baa5a43ee504ddd227b68939a56ccd2e512d1b2f3911d6075a03c5,fe440f1e6bf584d85bdcbe67813f4c5b609c37d354c321c9bb03c5b12607d67b,20260902,20260903,20260904,20260902,8f966ab91dab7aa4f5af91cbce6c801e3d550bc1e69eac80cea8b70f589b5006,11,10,600828.SH,茂业商业,一般零售,2→3,1,6,0.3898996738318571,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,11fd6f9ec92fd28620f30c7e8e90ecce417ff5492edecf8c58d09e93fe6892bf,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,d761db9cb9baa5a43ee504ddd227b68939a56ccd2e512d1b2f3911d6075a03c5,fe440f1e6bf584d85bdcbe67813f4c5b609c37d354c321c9bb03c5b12607d67b,20260902,20260903,20260904,20260902,8f966ab91dab7aa4f5af91cbce6c801e3d550bc1e69eac80cea8b70f589b5006,11,10,002104.SZ,恒宝股份,通信设备,2→3,1,7,0.26258701261771633,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,11fd6f9ec92fd28620f30c7e8e90ecce417ff5492edecf8c58d09e93fe6892bf,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,d761db9cb9baa5a43ee504ddd227b68939a56ccd2e512d1b2f3911d6075a03c5,fe440f1e6bf584d85bdcbe67813f4c5b609c37d354c321c9bb03c5b12607d67b,20260902,20260903,20260904,20260902,8f966ab91dab7aa4f5af91cbce6c801e3d550bc1e69eac80cea8b70f589b5006,11,10,601566.SH,九牧王,服装家纺,2→3,1,8,0.2581675641830081,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,11fd6f9ec92fd28620f30c7e8e90ecce417ff5492edecf8c58d09e93fe6892bf,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,d761db9cb9baa5a43ee504ddd227b68939a56ccd2e512d1b2f3911d6075a03c5,fe440f1e6bf584d85bdcbe67813f4c5b609c37d354c321c9bb03c5b12607d67b,20260902,20260903,20260904,20260902,8f966ab91dab7aa4f5af91cbce6c801e3d550bc1e69eac80cea8b70f589b5006,11,10,600830.SH,香溢融通,多元金融,2→3,1,9,0.2479378035626051,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,11fd6f9ec92fd28620f30c7e8e90ecce417ff5492edecf8c58d09e93fe6892bf,,,
decision_three_rank_v1,decision_three_rank_top10_v1,PARTIAL_MODELS_NOT_READY,d761db9cb9baa5a43ee504ddd227b68939a56ccd2e512d1b2f3911d6075a03c5,fe440f1e6bf584d85bdcbe67813f4c5b609c37d354c321c9bb03c5b12607d67b,20260902,20260903,20260904,20260902,8f966ab91dab7aa4f5af91cbce6c801e3d550bc1e69eac80cea8b70f589b5006,11,10,603207.SH,小方制药,化学制药,2→3,1,10,0.24184635115073805,,,,,READY,decision_three_engine_models_v2:promotion:20260709:hgb:platt,20260709,b7837d7001917a9c7bcc8814a09b45c6460f36a1adf6a7b5dcc024b4adc5f79c,26,26,100.0,NOT_READY_PRIMARY_ONLY,,,,,,,NOT_READY_PRIMARY_ONLY,,,,,,,,,SHADOW_NOT_READY_PRIMARY_ONLY,,,,11fd6f9ec92fd28620f30c7e8e90ecce417ff5492edecf8c58d09e93fe6892bf,,,
