ts_code,trade_time,open,close,high,low,vol,amount
603082.SH,2026-09-18 09:30:00,51.67,51.67,51.67,51.67,324900.0,16787584.0
603082.SH,2026-09-18 09:31:00,51.73,52.38,52.41,51.2,650800.0,33625212.0
603082.SH,2026-09-18 09:32:00,52.5,51.22,52.97,51.18,424600.0,22105618.0
603082.SH,2026-09-18 09:33:00,51.25,51.5,51.5,51.0,356300.0,18253616.0
603082.SH,2026-09-18 09:34:00,51.36,51.7,51.99,51.36,176500.0,9101193.0
603082.SH,2026-09-18 09:35:00,51.7,51.13,51.7,51.04,172400.0,8835785.0
603082.SH,2026-09-18 09:36:00,51.26,51.51,51.63,51.26,142770.0,7347950.0
603082.SH,2026-09-18 09:37:00,51.35,51.44,51.69,51.35,213700.0,10996174.0
603082.SH,2026-09-18 09:38:00,51.37,51.71,51.72,51.37,161698.0,8341443.0
603082.SH,2026-09-18 09:39:00,51.72,51.85,51.92,51.62,130600.0,6762856.0
603082.SH,2026-09-18 09:40:00,51.87,52.01,52.18,51.87,218600.0,11374692.0
603082.SH,2026-09-18 09:41:00,52.0,52.37,52.37,51.98,141200.0,7356586.0
603082.SH,2026-09-18 09:42:00,52.37,52.2,52.37,52.12,257600.0,13442938.0
603082.SH,2026-09-18 09:43:00,52.26,52.06,52.33,52.06,103100.0,5383657.0
603082.SH,2026-09-18 09:44:00,52.06,52.13,52.16,52.03,75100.0,3910693.0
603082.SH,2026-09-18 09:45:00,52.16,51.9,52.28,51.8,200700.0,10454345.0
603082.SH,2026-09-18 09:46:00,51.82,51.79,51.84,51.74,113000.0,5853159.0
603082.SH,2026-09-18 09:47:00,51.75,51.34,51.75,51.21,136700.0,7034856.0
603082.SH,2026-09-18 09:48:00,51.34,51.29,51.52,51.19,132200.0,6790921.0
603082.SH,2026-09-18 09:49:00,51.3,51.58,51.65,51.2,224400.0,11517621.0
603082.SH,2026-09-18 09:50:00,51.57,51.3,51.57,51.11,71300.0,3658641.0
603082.SH,2026-09-18 09:51:00,51.3,50.9,51.3,50.82,118000.0,6024624.0
603082.SH,2026-09-18 09:52:00,50.87,50.99,50.99,50.77,91800.0,4672360.0
603082.SH,2026-09-18 09:53:00,50.99,50.62,50.99,50.5,155600.0,7888896.0
603082.SH,2026-09-18 09:54:00,50.51,50.73,50.73,50.51,117600.0,5955003.0
603082.SH,2026-09-18 09:55:00,50.73,50.34,50.9,50.3,87000.0,4402606.0
603082.SH,2026-09-18 09:56:00,50.44,50.42,50.68,50.38,134300.0,6776373.0
603082.SH,2026-09-18 09:57:00,50.49,50.41,50.62,50.34,89100.0,4491496.0
603082.SH,2026-09-18 09:58:00,50.49,50.21,50.49,50.16,86300.0,4341627.0
603082.SH,2026-09-18 09:59:00,50.29,50.35,50.37,50.12,155300.0,7797443.0
603082.SH,2026-09-18 10:00:00,50.44,50.55,50.62,50.35,73300.0,3700159.0
603082.SH,2026-09-18 10:01:00,50.37,50.25,50.37,49.94,195100.0,9775291.0
603082.SH,2026-09-18 10:02:00,50.37,50.38,50.4,50.21,95500.0,4806851.0
603082.SH,2026-09-18 10:03:00,50.39,50.31,50.39,50.21,67200.0,3380069.0
603082.SH,2026-09-18 10:04:00,50.35,50.32,50.5,50.32,51500.0,2596476.0
603082.SH,2026-09-18 10:05:00,50.32,50.43,50.48,50.32,29000.0,1461105.0
603082.SH,2026-09-18 10:06:00,50.48,50.43,50.48,50.36,41400.0,2086964.0
603082.SH,2026-09-18 10:07:00,50.45,50.54,50.55,50.42,70100.0,3538028.0
603082.SH,2026-09-18 10:08:00,50.55,50.41,50.6,50.41,58400.0,2949441.0
603082.SH,2026-09-18 10:09:00,50.41,50.51,50.56,50.41,30600.0,1544853.0
603082.SH,2026-09-18 10:10:00,50.53,50.89,50.9,50.47,90600.0,4593144.0
603082.SH,2026-09-18 10:11:00,50.9,50.91,51.03,50.89,80100.0,4087361.0
603082.SH,2026-09-18 10:12:00,51.02,50.98,51.02,50.93,49300.0,2513405.0
