ts_code,trade_time,open,close,high,low,vol,amount
600192.SH,2026-09-18 09:31:00,7.7,7.48,7.7,7.41,674700.0,5092205.0
600192.SH,2026-09-18 09:32:00,7.48,7.5,7.5,7.39,843600.0,6280146.0
600192.SH,2026-09-18 09:33:00,7.52,7.53,7.6,7.52,326700.0,2466726.0
600192.SH,2026-09-18 09:34:00,7.57,7.6,7.6,7.56,196100.0,1484835.0
600192.SH,2026-09-18 09:35:00,7.61,7.6,7.61,7.57,279600.0,2124448.0
600192.SH,2026-09-18 09:36:00,7.63,7.67,7.69,7.63,613300.0,4698194.0
600192.SH,2026-09-18 09:37:00,7.66,7.66,7.66,7.61,200900.0,1533994.0
600192.SH,2026-09-18 09:38:00,7.66,7.62,7.68,7.61,277100.0,2113491.0
600192.SH,2026-09-18 09:39:00,7.62,7.66,7.66,7.61,115000.0,877669.0
600192.SH,2026-09-18 09:40:00,7.66,7.66,7.67,7.64,219400.0,1678411.0
600192.SH,2026-09-18 09:41:00,7.66,7.68,7.68,7.63,165700.0,1268576.0
600192.SH,2026-09-18 09:42:00,7.68,7.73,7.74,7.66,368400.0,2835617.0
600192.SH,2026-09-18 09:43:00,7.73,7.78,7.85,7.73,980100.0,7634646.0
600192.SH,2026-09-18 09:44:00,7.8,7.85,7.85,7.79,515444.0,4023197.0
600192.SH,2026-09-18 09:45:00,7.86,7.8,7.87,7.8,434400.0,3402006.0
600192.SH,2026-09-18 09:46:00,7.8,7.9,8.03,7.8,2251100.0,17856980.0
600192.SH,2026-09-18 09:47:00,7.86,7.82,7.86,7.82,504800.0,3958136.0
600192.SH,2026-09-18 09:48:00,7.83,7.81,7.83,7.8,208500.0,1629186.0
600192.SH,2026-09-18 09:49:00,7.8,7.83,7.85,7.8,314000.0,2457133.0
600192.SH,2026-09-18 09:50:00,7.86,7.88,7.88,7.86,326200.0,2565354.0
600192.SH,2026-09-18 09:51:00,7.88,7.86,7.88,7.84,507500.0,3989752.0
600192.SH,2026-09-18 09:52:00,7.86,7.84,7.86,7.83,248200.0,1947818.0
600192.SH,2026-09-18 09:53:00,7.84,7.84,7.85,7.84,115500.0,905846.0
600192.SH,2026-09-18 09:54:00,7.84,7.79,7.84,7.79,380500.0,2970504.0
600192.SH,2026-09-18 09:55:00,7.79,7.79,7.8,7.78,182100.0,1418820.0
600192.SH,2026-09-18 09:56:00,7.8,7.8,7.82,7.79,125200.0,977135.0
600192.SH,2026-09-18 09:57:00,7.79,7.78,7.8,7.78,101800.0,793251.0
600192.SH,2026-09-18 09:58:00,7.77,7.77,7.78,7.76,159900.0,1243187.0
600192.SH,2026-09-18 09:59:00,7.78,7.77,7.78,7.76,154200.0,1197057.0
600192.SH,2026-09-18 10:00:00,7.76,7.81,7.81,7.76,233900.0,1819917.0
600192.SH,2026-09-18 10:01:00,7.81,7.79,7.81,7.79,71400.0,557105.0
600192.SH,2026-09-18 10:02:00,7.79,7.82,7.83,7.79,205800.0,1607819.0
600192.SH,2026-09-18 10:03:00,7.82,7.81,7.83,7.81,109400.0,855806.0
600192.SH,2026-09-18 10:04:00,7.81,7.82,7.82,7.81,76900.0,600998.0
600192.SH,2026-09-18 10:05:00,7.82,7.83,7.83,7.81,56200.0,439400.0
600192.SH,2026-09-18 10:06:00,7.83,7.79,7.83,7.79,172600.0,1348055.0
600192.SH,2026-09-18 10:07:00,7.8,7.81,7.83,7.79,136200.0,1063278.0
600192.SH,2026-09-18 10:08:00,7.8,7.82,7.83,7.8,65700.0,513684.0
600192.SH,2026-09-18 10:09:00,7.81,7.81,7.82,7.8,38000.0,296805.0
600192.SH,2026-09-18 10:10:00,7.81,7.83,7.84,7.81,65900.0,515776.0
600192.SH,2026-09-18 10:11:00,7.83,7.82,7.84,7.82,135300.0,1058843.0
