ts_code,trade_time,open,close,high,low,vol,amount
002201.SZ,2026-09-18 09:31:00,10.79,10.66,10.85,10.61,4331300.0,46512840.0
002201.SZ,2026-09-18 09:32:00,10.67,10.5,10.67,10.44,1682500.0,17754350.0
002201.SZ,2026-09-18 09:33:00,10.51,10.31,10.51,10.28,1830600.0,19032212.0
002201.SZ,2026-09-18 09:34:00,10.32,10.39,10.39,10.29,1416700.0,14608250.0
002201.SZ,2026-09-18 09:35:00,10.39,10.3,10.41,10.3,984800.0,10206331.0
002201.SZ,2026-09-18 09:36:00,10.29,10.35,10.37,10.29,951416.0,9804414.0
002201.SZ,2026-09-18 09:37:00,10.36,10.39,10.43,10.34,625900.0,6508588.0
002201.SZ,2026-09-18 09:38:00,10.37,10.39,10.39,10.33,501500.0,5192515.0
002201.SZ,2026-09-18 09:39:00,10.4,10.49,10.5,10.4,590900.0,6180160.0
002201.SZ,2026-09-18 09:40:00,10.49,10.36,10.49,10.35,413300.0,4297885.0
002201.SZ,2026-09-18 09:41:00,10.36,10.37,10.39,10.33,501101.0,5189557.5
002201.SZ,2026-09-18 09:42:00,10.37,10.32,10.37,10.26,1324700.0,13654283.0
002201.SZ,2026-09-18 09:43:00,10.28,10.33,10.35,10.28,515300.0,5316409.0
002201.SZ,2026-09-18 09:44:00,10.32,10.26,10.32,10.23,1086700.0,11166399.0
002201.SZ,2026-09-18 09:45:00,10.25,10.24,10.26,10.24,758400.0,7778726.0
002201.SZ,2026-09-18 09:46:00,10.24,10.31,10.33,10.24,773700.0,7966716.0
002201.SZ,2026-09-18 09:47:00,10.33,10.31,10.34,10.31,450200.0,4647273.0
002201.SZ,2026-09-18 09:48:00,10.32,10.31,10.34,10.31,257700.0,2659807.0
002201.SZ,2026-09-18 09:49:00,10.31,10.39,10.39,10.31,488168.0,5053384.0
002201.SZ,2026-09-18 09:50:00,10.39,10.31,10.39,10.31,245600.0,2543395.0
002201.SZ,2026-09-18 09:51:00,10.31,10.27,10.31,10.27,338900.0,3487353.0
002201.SZ,2026-09-18 09:52:00,10.28,10.27,10.3,10.27,411400.0,4228197.0
002201.SZ,2026-09-18 09:53:00,10.28,10.28,10.3,10.27,331800.0,3413203.0
002201.SZ,2026-09-18 09:54:00,10.28,10.24,10.28,10.24,663300.0,6800268.0
002201.SZ,2026-09-18 09:55:00,10.27,10.3,10.3,10.24,547100.0,5614450.0
002201.SZ,2026-09-18 09:56:00,10.3,10.27,10.32,10.27,309200.0,3185430.0
002201.SZ,2026-09-18 09:57:00,10.27,10.23,10.27,10.2,1037203.0,10606702.0
002201.SZ,2026-09-18 09:58:00,10.22,10.27,10.28,10.21,422600.0,4330526.0
002201.SZ,2026-09-18 09:59:00,10.29,10.32,10.33,10.29,383700.0,3954884.0
002201.SZ,2026-09-18 10:00:00,10.32,10.31,10.32,10.3,193600.0,1995688.0
002201.SZ,2026-09-18 10:01:00,10.34,10.38,10.38,10.34,450700.0,4660982.0
002201.SZ,2026-09-18 10:02:00,10.38,10.38,10.38,10.37,223200.0,2315806.0
002201.SZ,2026-09-18 10:03:00,10.39,10.39,10.42,10.38,410100.0,4265010.0
002201.SZ,2026-09-18 10:04:00,10.38,10.37,10.39,10.37,211600.0,2196144.2
002201.SZ,2026-09-18 10:05:00,10.37,10.41,10.41,10.37,271200.0,2817935.0
002201.SZ,2026-09-18 10:06:00,10.41,10.42,10.42,10.38,291714.0,3037341.0
002201.SZ,2026-09-18 10:07:00,10.43,10.46,10.46,10.43,395300.0,4131338.0
002201.SZ,2026-09-18 10:08:00,10.46,10.46,10.46,10.45,390500.0,4084158.0
002201.SZ,2026-09-18 10:09:00,10.46,10.48,10.48,10.46,214600.0,2246182.0
002201.SZ,2026-09-18 10:10:00,10.48,10.52,10.52,10.48,459200.0,4819334.0
002201.SZ,2026-09-18 10:11:00,10.52,10.48,10.52,10.47,676800.0,7099467.0
002201.SZ,2026-09-18 10:12:00,10.48,10.48,10.49,10.47,366300.0,3838691.0
002201.SZ,2026-09-18 10:13:00,10.48,10.52,10.52,10.47,346800.0,3642327.0
002201.SZ,2026-09-18 10:14:00,10.51,10.52,10.53,10.51,476400.0,5012890.0
002201.SZ,2026-09-18 10:15:00,10.52,10.47,10.52,10.47,200000.0,2098174.0
002201.SZ,2026-09-18 10:16:00,10.47,10.44,10.47,10.44,174500.0,1824892.0
002201.SZ,2026-09-18 10:17:00,10.43,10.4,10.43,10.4,174900.0,1822289.0
002201.SZ,2026-09-18 10:18:00,10.4,10.43,10.43,10.4,277472.0,2889097.5
002201.SZ,2026-09-18 10:19:00,10.42,10.43,10.44,10.42,91600.0,955699.0
002201.SZ,2026-09-18 10:20:00,10.43,10.43,10.44,10.43,88500.0,923220.0
002201.SZ,2026-09-18 10:21:00,10.44,10.41,10.44,10.41,280300.0,2920601.0
002201.SZ,2026-09-18 10:22:00,10.41,10.41,10.42,10.39,372500.0,3877206.0
002201.SZ,2026-09-18 10:23:00,10.4,10.38,10.41,10.38,122000.0,1267349.0
002201.SZ,2026-09-18 10:24:00,10.4,10.39,10.4,10.38,36900.0,383440.0
002201.SZ,2026-09-18 10:25:00,10.38,10.38,10.39,10.38,50200.0,521211.0
002201.SZ,2026-09-18 10:26:00,10.38,10.37,10.39,10.37,88000.0,913472.0
002201.SZ,2026-09-18 10:27:00,10.38,10.36,10.38,10.36,122900.0,1274078.0
002201.SZ,2026-09-18 10:28:00,10.36,10.35,10.36,10.35,217100.0,2248149.0
002201.SZ,2026-09-18 10:29:00,10.35,10.38,10.38,10.34,100800.0,1043402.0
002201.SZ,2026-09-18 10:30:00,10.37,10.4,10.42,10.37,233600.0,2429945.0
002201.SZ,2026-09-18 10:31:00,10.42,10.37,10.42,10.37,72500.0,753053.0
002201.SZ,2026-09-18 10:32:00,10.37,10.39,10.39,10.36,82400.0,854666.0
002201.SZ,2026-09-18 10:33:00,10.38,10.38,10.39,10.38,58700.0,609623.0
002201.SZ,2026-09-18 10:34:00,10.38,10.41,10.41,10.37,145800.0,1514309.0
002201.SZ,2026-09-18 10:35:00,10.4,10.4,10.41,10.39,109200.0,1135389.1
002201.SZ,2026-09-18 10:36:00,10.4,10.4,10.41,10.39,88700.0,922620.0
002201.SZ,2026-09-18 10:37:00,10.4,10.4,10.41,10.39,57200.0,594771.0
002201.SZ,2026-09-18 10:38:00,10.42,10.42,10.43,10.4,209400.0,2180727.0
002201.SZ,2026-09-18 10:39:00,10.41,10.4,10.41,10.4,204900.0,2131315.0
