ts_code,trade_time,open,close,high,low,vol,amount
000980.SZ,2026-09-18 09:31:00,2.26,2.26,2.31,2.26,30830400.0,70341960.0
000980.SZ,2026-09-18 09:32:00,2.27,2.31,2.31,2.27,15859552.0,36309950.0
000980.SZ,2026-09-18 09:33:00,2.31,2.29,2.31,2.28,11059385.0,25290104.0
000980.SZ,2026-09-18 09:34:00,2.29,2.32,2.33,2.29,9659279.0,22274420.0
000980.SZ,2026-09-18 09:35:00,2.32,2.31,2.32,2.29,10820700.0,24952300.0
000980.SZ,2026-09-18 09:36:00,2.31,2.28,2.32,2.28,11427800.0,26301768.0
000980.SZ,2026-09-18 09:37:00,2.29,2.28,2.29,2.27,10342000.0,23603308.0
000980.SZ,2026-09-18 09:38:00,2.28,2.28,2.29,2.28,8012400.0,18288612.0
000980.SZ,2026-09-18 09:39:00,2.28,2.26,2.28,2.25,16967582.0,38359910.0
000980.SZ,2026-09-18 09:40:00,2.26,2.25,2.27,2.25,7877400.0,17787124.0
000980.SZ,2026-09-18 09:41:00,2.25,2.28,2.28,2.25,12892000.0,29115822.0
000980.SZ,2026-09-18 09:42:00,2.28,2.27,2.28,2.26,10143800.0,22952406.0
000980.SZ,2026-09-18 09:43:00,2.27,2.27,2.28,2.26,6546187.0,14829338.0
000980.SZ,2026-09-18 09:44:00,2.27,2.28,2.28,2.27,2012500.0,4578193.0
000980.SZ,2026-09-18 09:45:00,2.28,2.3,2.3,2.27,5535150.0,12632608.0
000980.SZ,2026-09-18 09:46:00,2.3,2.3,2.3,2.29,4456501.0,10239350.0
000980.SZ,2026-09-18 09:47:00,2.3,2.31,2.31,2.3,3690066.0,8511165.0
000980.SZ,2026-09-18 09:48:00,2.31,2.3,2.31,2.3,3602900.0,8316279.0
000980.SZ,2026-09-18 09:49:00,2.31,2.32,2.32,2.31,3419400.0,7895015.0
000980.SZ,2026-09-18 09:50:00,2.32,2.3,2.32,2.3,4355534.0,10042921.0
000980.SZ,2026-09-18 09:51:00,2.3,2.29,2.3,2.29,3243600.0,7434723.0
000980.SZ,2026-09-18 09:52:00,2.29,2.28,2.3,2.28,3180349.0,7288796.5
000980.SZ,2026-09-18 09:53:00,2.29,2.29,2.3,2.28,2901700.0,6642297.0
000980.SZ,2026-09-18 09:54:00,2.3,2.28,2.3,2.28,3776900.0,8639560.0
000980.SZ,2026-09-18 09:55:00,2.28,2.28,2.29,2.28,2835200.0,6475190.0
000980.SZ,2026-09-18 09:56:00,2.29,2.28,2.29,2.28,1859300.0,4247338.0
000980.SZ,2026-09-18 09:57:00,2.28,2.28,2.29,2.28,1740600.0,3978002.0
000980.SZ,2026-09-18 09:58:00,2.28,2.29,2.29,2.28,1600400.0,3654333.0
000980.SZ,2026-09-18 09:59:00,2.29,2.29,2.29,2.28,1457700.0,3328238.0
000980.SZ,2026-09-18 10:00:00,2.28,2.29,2.29,2.28,2164300.0,4941059.0
000980.SZ,2026-09-18 10:01:00,2.29,2.3,2.3,2.29,3226500.0,7391096.0
000980.SZ,2026-09-18 10:02:00,2.3,2.3,2.3,2.29,2202800.0,5060056.0
000980.SZ,2026-09-18 10:03:00,2.3,2.29,2.3,2.29,1688200.0,3873110.0
000980.SZ,2026-09-18 10:04:00,2.3,2.28,2.3,2.28,3708500.0,8495606.0
000980.SZ,2026-09-18 10:05:00,2.28,2.3,2.3,2.28,1557200.0,3563935.0
000980.SZ,2026-09-18 10:06:00,2.3,2.29,2.3,2.29,2245100.0,5153586.0
000980.SZ,2026-09-18 10:07:00,2.29,2.3,2.3,2.29,1069600.0,2454029.0
000980.SZ,2026-09-18 10:08:00,2.29,2.29,2.3,2.29,1351000.0,3098157.0
000980.SZ,2026-09-18 10:09:00,2.29,2.29,2.3,2.28,1690400.0,3869802.0
000980.SZ,2026-09-18 10:10:00,2.28,2.29,2.29,2.28,2214300.0,5051571.0
000980.SZ,2026-09-18 10:11:00,2.29,2.3,2.3,2.29,4508500.0,10332962.0
000980.SZ,2026-09-18 10:12:00,2.29,2.3,2.3,2.29,1627800.0,3736802.0
000980.SZ,2026-09-18 10:13:00,2.3,2.3,2.3,2.29,1019800.0,2341875.0
000980.SZ,2026-09-18 10:14:00,2.29,2.29,2.3,2.29,1357800.0,3114494.0
000980.SZ,2026-09-18 10:15:00,2.3,2.3,2.3,2.29,669634.0,1534895.9
000980.SZ,2026-09-18 10:16:00,2.29,2.29,2.3,2.29,543400.0,1247584.0
000980.SZ,2026-09-18 10:17:00,2.3,2.28,2.3,2.28,2060100.0,4718461.5
000980.SZ,2026-09-18 10:18:00,2.28,2.28,2.29,2.28,1051000.0,2399123.0
000980.SZ,2026-09-18 10:19:00,2.29,2.28,2.29,2.28,2181200.0,4975634.0
000980.SZ,2026-09-18 10:20:00,2.28,2.28,2.28,2.27,2164166.0,4929363.5
000980.SZ,2026-09-18 10:21:00,2.28,2.27,2.28,2.27,935800.0,2127039.0
000980.SZ,2026-09-18 10:22:00,2.27,2.28,2.28,2.27,937920.0,2132251.5
000980.SZ,2026-09-18 10:23:00,2.27,2.28,2.28,2.27,5565300.0,12681203.0
000980.SZ,2026-09-18 10:24:00,2.28,2.28,2.29,2.28,2162000.0,4939087.0
000980.SZ,2026-09-18 10:25:00,2.29,2.28,2.29,2.28,1212600.0,2772647.0
000980.SZ,2026-09-18 10:26:00,2.29,2.28,2.29,2.28,620055.0,1416766.4
000980.SZ,2026-09-18 10:27:00,2.28,2.28,2.29,2.28,1044600.0,2383279.0
000980.SZ,2026-09-18 10:28:00,2.28,2.29,2.29,2.28,419100.0,957582.0
000980.SZ,2026-09-18 10:29:00,2.29,2.29,2.29,2.28,770400.0,1758620.0
000980.SZ,2026-09-18 10:30:00,2.28,2.28,2.29,2.28,395000.0,901930.0
000980.SZ,2026-09-18 10:31:00,2.28,2.28,2.29,2.28,836500.0,1908436.0
000980.SZ,2026-09-18 10:32:00,2.28,2.29,2.29,2.28,1314600.0,3003008.0
000980.SZ,2026-09-18 10:33:00,2.28,2.28,2.29,2.28,2103800.0,4798578.0
000980.SZ,2026-09-18 10:34:00,2.28,2.27,2.28,2.27,931448.0,2118800.0
000980.SZ,2026-09-18 10:35:00,2.27,2.27,2.28,2.27,972000.0,2209524.0
000980.SZ,2026-09-18 10:36:00,2.27,2.28,2.28,2.27,3103400.0,7069697.0
000980.SZ,2026-09-18 10:37:00,2.28,2.28,2.28,2.27,2281851.0,5200423.0
000980.SZ,2026-09-18 10:38:00,2.28,2.28,2.29,2.27,1088500.0,2482537.0
000980.SZ,2026-09-18 10:39:00,2.27,2.27,2.28,2.27,1041600.0,2366502.0
000980.SZ,2026-09-18 10:40:00,2.27,2.27,2.28,2.27,919400.0,2090101.0
000980.SZ,2026-09-18 10:41:00,2.28,2.28,2.28,2.27,667800.0,1520067.0
000980.SZ,2026-09-18 10:42:00,2.28,2.28,2.28,2.27,999700.0,2272615.0
000980.SZ,2026-09-18 10:43:00,2.27,2.27,2.28,2.27,1895600.0,4311923.0
000980.SZ,2026-09-18 10:44:00,2.28,2.27,2.28,2.27,1009000.0,2293788.0
000980.SZ,2026-09-18 10:45:00,2.27,2.28,2.28,2.27,661000.0,1502739.0
000980.SZ,2026-09-18 10:46:00,2.27,2.27,2.28,2.27,937445.0,2131754.2
