ts_code,trade_time,open,close,high,low,vol,amount
000565.SZ,2026-09-18 09:31:00,6.56,6.53,6.57,6.5,586600.0,3836143.0
000565.SZ,2026-09-18 09:32:00,6.53,6.57,6.58,6.53,274200.0,1797412.0
000565.SZ,2026-09-18 09:33:00,6.56,6.55,6.56,6.54,148600.0,974405.0
000565.SZ,2026-09-18 09:34:00,6.55,6.57,6.57,6.55,137200.0,899801.0
000565.SZ,2026-09-18 09:35:00,6.57,6.6,6.6,6.56,199400.0,1311500.0
000565.SZ,2026-09-18 09:36:00,6.61,6.59,6.62,6.58,185200.0,1223260.0
000565.SZ,2026-09-18 09:37:00,6.58,6.58,6.59,6.58,113800.0,748911.0
000565.SZ,2026-09-18 09:38:00,6.58,6.56,6.59,6.56,230300.0,1514973.0
000565.SZ,2026-09-18 09:39:00,6.57,6.6,6.6,6.57,157500.0,1037890.0
000565.SZ,2026-09-18 09:40:00,6.6,6.58,6.6,6.57,143800.0,946512.0
000565.SZ,2026-09-18 09:41:00,6.58,6.6,6.6,6.58,109200.0,719461.0
000565.SZ,2026-09-18 09:42:00,6.59,6.63,6.63,6.59,246600.0,1629617.0
000565.SZ,2026-09-18 09:43:00,6.63,6.63,6.64,6.62,186800.0,1237547.0
000565.SZ,2026-09-18 09:44:00,6.63,6.65,6.65,6.63,174700.0,1159902.0
000565.SZ,2026-09-18 09:45:00,6.65,6.64,6.65,6.63,233700.0,1551909.0
000565.SZ,2026-09-18 09:46:00,6.66,6.67,6.67,6.64,251000.0,1671158.0
000565.SZ,2026-09-18 09:47:00,6.67,6.65,6.67,6.64,186400.0,1240971.0
000565.SZ,2026-09-18 09:48:00,6.65,6.63,6.65,6.62,309800.0,2057032.0
000565.SZ,2026-09-18 09:49:00,6.63,6.63,6.63,6.62,92500.0,613189.0
000565.SZ,2026-09-18 09:50:00,6.63,6.63,6.64,6.63,74100.0,491602.0
000565.SZ,2026-09-18 09:51:00,6.62,6.64,6.65,6.62,64700.0,429442.0
000565.SZ,2026-09-18 09:52:00,6.65,6.64,6.65,6.64,20500.0,136206.0
000565.SZ,2026-09-18 09:53:00,6.64,6.63,6.64,6.63,52200.0,346433.0
000565.SZ,2026-09-18 09:54:00,6.63,6.64,6.64,6.63,49500.0,328200.0
000565.SZ,2026-09-18 09:55:00,6.64,6.64,6.65,6.63,125400.0,832687.0
000565.SZ,2026-09-18 09:56:00,6.65,6.65,6.65,6.64,57700.0,383540.0
000565.SZ,2026-09-18 09:57:00,6.62,6.63,6.64,6.62,289700.0,1922210.0
000565.SZ,2026-09-18 09:58:00,6.63,6.64,6.64,6.63,58300.0,386850.0
000565.SZ,2026-09-18 09:59:00,6.64,6.65,6.65,6.64,50200.0,333820.0
000565.SZ,2026-09-18 10:00:00,6.64,6.66,6.66,6.64,122200.0,813036.0
000565.SZ,2026-09-18 10:01:00,6.66,6.66,6.67,6.65,70200.0,467597.0
000565.SZ,2026-09-18 10:02:00,6.66,6.65,6.66,6.65,97500.0,648405.0
000565.SZ,2026-09-18 10:03:00,6.65,6.64,6.65,6.64,30100.0,200124.0
000565.SZ,2026-09-18 10:04:00,6.65,6.65,6.65,6.64,58200.0,386931.0
000565.SZ,2026-09-18 10:05:00,6.65,6.66,6.66,6.64,297000.0,1974953.0
000565.SZ,2026-09-18 10:06:00,6.65,6.66,6.66,6.65,50300.0,334929.0
000565.SZ,2026-09-18 10:07:00,6.66,6.66,6.66,6.65,29800.0,198339.0
000565.SZ,2026-09-18 10:08:00,6.65,6.67,6.67,6.65,134200.0,893951.0
000565.SZ,2026-09-18 10:09:00,6.67,6.67,6.67,6.66,55600.0,370839.0
000565.SZ,2026-09-18 10:10:00,6.67,6.68,6.68,6.66,57600.0,384348.0
000565.SZ,2026-09-18 10:11:00,6.68,6.69,6.69,6.67,155300.0,1037475.0
000565.SZ,2026-09-18 10:12:00,6.69,6.69,6.69,6.68,111200.0,743235.0
000565.SZ,2026-09-18 10:13:00,6.69,6.67,6.69,6.67,157100.0,1049430.0
000565.SZ,2026-09-18 10:14:00,6.67,6.7,6.7,6.67,80500.0,538336.0
000565.SZ,2026-09-18 10:15:00,6.7,6.69,6.7,6.69,280200.0,1875419.0
000565.SZ,2026-09-18 10:16:00,6.7,6.69,6.7,6.68,92000.0,615074.0
000565.SZ,2026-09-18 10:17:00,6.68,6.68,6.68,6.67,157900.0,1054732.0
000565.SZ,2026-09-18 10:18:00,6.67,6.66,6.67,6.66,82200.0,548086.0
000565.SZ,2026-09-18 10:19:00,6.67,6.66,6.67,6.66,94500.0,629637.0
000565.SZ,2026-09-18 10:20:00,6.66,6.65,6.66,6.65,59200.0,394015.0
000565.SZ,2026-09-18 10:21:00,6.65,6.66,6.66,6.65,36600.0,243554.0
000565.SZ,2026-09-18 10:22:00,6.66,6.65,6.66,6.65,79700.0,530784.0
000565.SZ,2026-09-18 10:23:00,6.66,6.65,6.66,6.65,21600.0,143671.0
000565.SZ,2026-09-18 10:24:00,6.65,6.66,6.66,6.65,20600.0,137055.0
000565.SZ,2026-09-18 10:25:00,6.66,6.64,6.66,6.64,140200.0,931799.0
000565.SZ,2026-09-18 10:26:00,6.64,6.64,6.64,6.64,29300.0,194552.0
000565.SZ,2026-09-18 10:27:00,6.64,6.64,6.64,6.64,21000.0,139440.0
000565.SZ,2026-09-18 10:28:00,6.64,6.63,6.64,6.63,25900.0,171828.0
000565.SZ,2026-09-18 10:29:00,6.63,6.64,6.64,6.63,21900.0,145298.0
000565.SZ,2026-09-18 10:30:00,6.64,6.64,6.64,6.63,48900.0,324695.0
000565.SZ,2026-09-18 10:31:00,6.64,6.64,6.65,6.63,48000.0,318686.0
000565.SZ,2026-09-18 10:32:00,6.64,6.65,6.65,6.64,23300.0,154910.0
