ts_code,trade_time,open,close,high,low,vol,amount
600192.SH,2026-09-17 09:30:00,7.79,7.79,7.79,7.79,451800.0,3519522.0
600192.SH,2026-09-17 09:31:00,7.73,7.43,7.74,7.21,1082400.0,8076542.0
600192.SH,2026-09-17 09:32:00,7.36,7.42,7.43,7.36,1425700.0,10539135.0
600192.SH,2026-09-17 09:33:00,7.42,7.53,7.53,7.42,599900.0,4474928.0
600192.SH,2026-09-17 09:34:00,7.52,7.51,7.54,7.44,713300.0,5345508.0
600192.SH,2026-09-17 09:35:00,7.48,7.47,7.51,7.47,605800.0,4535667.0
600192.SH,2026-09-17 09:36:00,7.5,7.46,7.5,7.44,695300.0,5187735.0
600192.SH,2026-09-17 09:37:00,7.47,7.53,7.53,7.46,461100.0,3465386.0
600192.SH,2026-09-17 09:38:00,7.54,7.57,7.59,7.54,450200.0,3405444.0
600192.SH,2026-09-17 09:39:00,7.58,7.53,7.58,7.52,354600.0,2675139.0
600192.SH,2026-09-17 09:40:00,7.52,7.47,7.52,7.47,485300.0,3634217.0
600192.SH,2026-09-17 09:41:00,7.48,7.45,7.49,7.44,376700.0,2808598.0
600192.SH,2026-09-17 09:42:00,7.45,7.44,7.46,7.44,350100.0,2606544.0
600192.SH,2026-09-17 09:43:00,7.44,7.47,7.5,7.44,150900.0,1127608.0
600192.SH,2026-09-17 09:44:00,7.48,7.49,7.5,7.47,146300.0,1095094.0
600192.SH,2026-09-17 09:45:00,7.49,7.54,7.54,7.49,149000.0,1120538.0
600192.SH,2026-09-17 09:46:00,7.53,7.53,7.53,7.51,123900.0,932120.0
600192.SH,2026-09-17 09:47:00,7.52,7.53,7.54,7.52,147900.0,1113356.0
600192.SH,2026-09-17 09:48:00,7.54,7.56,7.57,7.54,166800.0,1260348.0
600192.SH,2026-09-17 09:49:00,7.58,7.59,7.61,7.58,213800.0,1623606.0
600192.SH,2026-09-17 09:50:00,7.59,7.6,7.61,7.59,142300.0,1080249.0
600192.SH,2026-09-17 09:51:00,7.62,7.61,7.62,7.59,182200.0,1385763.0
600192.SH,2026-09-17 09:52:00,7.6,7.61,7.64,7.6,140900.0,1073829.0
600192.SH,2026-09-17 09:53:00,7.6,7.57,7.6,7.56,217400.0,1648475.0
600192.SH,2026-09-17 09:54:00,7.57,7.62,7.62,7.57,108700.0,826141.0
600192.SH,2026-09-17 09:55:00,7.62,7.62,7.63,7.61,115300.0,878531.0
600192.SH,2026-09-17 09:56:00,7.62,7.59,7.62,7.58,164000.0,1243779.0
600192.SH,2026-09-17 09:57:00,7.57,7.57,7.58,7.56,51100.0,386475.0
600192.SH,2026-09-17 09:58:00,7.57,7.54,7.57,7.54,134900.0,1017998.0
600192.SH,2026-09-17 09:59:00,7.55,7.56,7.57,7.54,91800.0,693832.0
600192.SH,2026-09-17 10:00:00,7.57,7.56,7.58,7.56,59500.0,450058.0
600192.SH,2026-09-17 10:01:00,7.58,7.56,7.59,7.56,95200.0,721497.0
600192.SH,2026-09-17 10:02:00,7.58,7.54,7.58,7.54,69500.0,524746.0
600192.SH,2026-09-17 10:03:00,7.55,7.54,7.55,7.52,130500.0,983373.0
600192.SH,2026-09-17 10:04:00,7.54,7.53,7.54,7.52,64100.0,482462.0
600192.SH,2026-09-17 10:05:00,7.54,7.54,7.55,7.53,58700.0,442228.0
600192.SH,2026-09-17 10:06:00,7.54,7.5,7.54,7.5,187000.0,1406294.0
600192.SH,2026-09-17 10:07:00,7.5,7.48,7.5,7.48,260600.0,1950674.0
600192.SH,2026-09-17 10:08:00,7.48,7.49,7.5,7.48,45300.0,339335.0
