ts_code,name,industry,stage_transition,promotion_rank,predicted_promotion_probability,research_fill_proxy_score,research_conditional_profit_score,research_joint_proxy_score,source_executable_profit_research_rank,internal_shadow_order,internal_shadow_selected,shadow_slot,shadow_max_price,shadow_price_basis,shadow_price_source_sha256
002119.SZ,康强电子,半导体,2→3,7,0.33822069178739234,0.9755519708725047,0.38547238873793666,0.3760483485502264,1,1,1,1,29.61,D_CLOSE_CONSERVATIVE_CAP,c7fd8fcae9be64ba5c9bfbd3f0df7551cc8dc424f48646cea9b3ba336f8f8b7a
002909.SZ,集泰股份,化学制品,2→3,2,0.46920922737444243,0.9690327904137696,0.360571932558302,0.34940602595185694,2,2,1,2,8.29,D_CLOSE_CONSERVATIVE_CAP,c7fd8fcae9be64ba5c9bfbd3f0df7551cc8dc424f48646cea9b3ba336f8f8b7a
600843.SH,上工申贝,专用设备,2→3,4,0.3958968798054004,0.9015482128245363,0.3794443233942423,0.34208735162249454,3,3,0,,8.37,D_CLOSE_CONSERVATIVE_CAP,c7fd8fcae9be64ba5c9bfbd3f0df7551cc8dc424f48646cea9b3ba336f8f8b7a
600802.SH,福建水泥,水泥,2→3,5,0.39055620614060915,0.9605868400677878,0.3528444999856575,0.3389377832765213,4,4,0,,6.62,D_CLOSE_CONSERVATIVE_CAP,c7fd8fcae9be64ba5c9bfbd3f0df7551cc8dc424f48646cea9b3ba336f8f8b7a
603396.SH,金辰股份,光伏设备,2→3,8,0.2939825933888232,0.957831082483227,0.33391280959381303,0.31983206786825763,5,5,0,,35.64,D_CLOSE_CONSERVATIVE_CAP,c7fd8fcae9be64ba5c9bfbd3f0df7551cc8dc424f48646cea9b3ba336f8f8b7a
002819.SZ,东方中科,通用设备,2→3,9,0.26833909446204,0.9683866230721345,0.32834441341559606,0.31796433771212995,6,6,0,,26.66,D_CLOSE_CONSERVATIVE_CAP,c7fd8fcae9be64ba5c9bfbd3f0df7551cc8dc424f48646cea9b3ba336f8f8b7a
002238.SZ,天威视讯,电视广播,3→4,3,0.41438234008816927,0.978053099109509,0.2941448624286962,0.2876892942855265,7,7,0,,8.43,D_CLOSE_CONSERVATIVE_CAP,c7fd8fcae9be64ba5c9bfbd3f0df7551cc8dc424f48646cea9b3ba336f8f8b7a
603949.SH,雪龙集团,汽车零部件,2→3,6,0.37214577733642945,0.8733187931602321,0.32858943853847,0.28696333190961487,8,8,0,,16.9,D_CLOSE_CONSERVATIVE_CAP,c7fd8fcae9be64ba5c9bfbd3f0df7551cc8dc424f48646cea9b3ba336f8f8b7a
000850.SZ,华茂股份,纺织制造,2→3,1,0.5931636414994466,0.8005583990346221,0.28838148636713623,0.23086622103729929,9,9,0,,5.12,D_CLOSE_CONSERVATIVE_CAP,c7fd8fcae9be64ba5c9bfbd3f0df7551cc8dc424f48646cea9b3ba336f8f8b7a
