ts_code,name,industry,stage_transition,promotion_rank,predicted_promotion_probability,research_fill_proxy_score,research_conditional_profit_score,research_joint_proxy_score,source_executable_profit_research_rank,internal_shadow_order,internal_shadow_selected,shadow_slot,shadow_max_price,shadow_price_basis,shadow_price_source_sha256
603162.SH,海通发展,航运港口,2→3,6,0.21486082702725348,0.971135769978148,0.3608614970787518,0.35044550782104084,1,1,1,1,14.64,D_CLOSE_CONSERVATIVE_CAP,8123615712cc3fc548a1d85c50415a33d3496a8edd51eda0156fc7305fd35119
600108.SH,亚盛集团,种植业,2→3,4,0.33161634044336924,0.9684007140285662,0.35118500991707036,0.34008781435982005,2,2,1,2,4.36,D_CLOSE_CONSERVATIVE_CAP,8123615712cc3fc548a1d85c50415a33d3496a8edd51eda0156fc7305fd35119
600865.SH,百大集团,一般零售,2→3,5,0.2516902222993304,0.9462666849973004,0.3590776952840866,0.33978326037294343,3,3,0,,11.35,D_CLOSE_CONSERVATIVE_CAP,8123615712cc3fc548a1d85c50415a33d3496a8edd51eda0156fc7305fd35119
002403.SZ,爱仕达,小家电,2→3,2,0.37486564530266914,0.9526956804871354,0.34646436970812544,0.33007510846362903,4,4,0,,11.28,D_CLOSE_CONSERVATIVE_CAP,8123615712cc3fc548a1d85c50415a33d3496a8edd51eda0156fc7305fd35119
605398.SH,新炬网络,IT服务Ⅱ,2→3,3,0.37458502684958617,0.7900360941553534,0.336304178224071,0.2656924394122709,5,5,0,,26.66,D_CLOSE_CONSERVATIVE_CAP,8123615712cc3fc548a1d85c50415a33d3496a8edd51eda0156fc7305fd35119
605580.SH,恒盛能源,电力,2→3,1,0.4289657917885574,0.7467831673705191,0.34882385401719923,0.2604957825573556,6,6,0,,22.47,D_CLOSE_CONSERVATIVE_CAP,8123615712cc3fc548a1d85c50415a33d3496a8edd51eda0156fc7305fd35119
