ts_code,name,industry,stage_transition,promotion_rank,predicted_promotion_probability,research_fill_proxy_score,research_conditional_profit_score,research_joint_proxy_score,source_executable_profit_research_rank,internal_shadow_order,internal_shadow_selected,shadow_slot,shadow_max_price,shadow_price_basis,shadow_price_source_sha256
002300.SZ,太阳电缆,电网设备,2→3,3,0.3783599298085903,0.9433848315531057,0.3833076647207089,0.36160663671556026,1,1,1,1,8.39,D_CLOSE_CONSERVATIVE_CAP,7bbe49830bd8f92ea2c3c383af8d0115964f37d33c709d97aee4d2cca00e41e9
002297.SZ,博云新材,航空装备,2→3,4,0.3174195942794895,0.9840674992461053,0.36522105282547235,0.3594021681259923,2,2,1,2,22.0,D_CLOSE_CONSERVATIVE_CAP,7bbe49830bd8f92ea2c3c383af8d0115964f37d33c709d97aee4d2cca00e41e9
002708.SZ,光洋股份,汽车零部件,2→3,5,0.3103393660496373,0.9704427733840473,0.3609245605697673,0.3502566315417435,3,3,0,,15.58,D_CLOSE_CONSERVATIVE_CAP,7bbe49830bd8f92ea2c3c383af8d0115964f37d33c709d97aee4d2cca00e41e9
600657.SH,信达地产,房地产开发,2→3,2,0.46644904238185847,0.9429825631877602,0.3604589318946414,0.33990648752193126,4,4,0,,3.36,D_CLOSE_CONSERVATIVE_CAP,7bbe49830bd8f92ea2c3c383af8d0115964f37d33c709d97aee4d2cca00e41e9
603270.SH,金帝股份,通用设备,2→3,6,0.24011758465134322,0.9641150421275702,0.3368266877654678,0.3247396762646939,5,5,0,,34.95,D_CLOSE_CONSERVATIVE_CAP,7bbe49830bd8f92ea2c3c383af8d0115964f37d33c709d97aee4d2cca00e41e9
002059.SZ,云南旅游,旅游及景,2→3,1,0.6258027165130561,0.8031199881838127,0.2924283747353311,0.23485507286205068,6,6,0,,5.78,D_CLOSE_CONSERVATIVE_CAP,7bbe49830bd8f92ea2c3c383af8d0115964f37d33c709d97aee4d2cca00e41e9
