ts_code,trade_time,open,close,high,low,vol,amount
600630.SH,2026-09-23 09:31:00,8.99,8.53,9.06,8.53,12923178.0,112510300.0
600630.SH,2026-09-23 09:32:00,8.53,8.7,8.81,8.53,5306528.0,45909380.0
600630.SH,2026-09-23 09:33:00,8.67,8.74,8.75,8.67,2498400.0,21783068.0
600630.SH,2026-09-23 09:34:00,8.75,8.69,8.75,8.68,2319881.0,20189436.0
600630.SH,2026-09-23 09:35:00,8.69,8.65,8.71,8.65,1475300.0,12812594.0
600630.SH,2026-09-23 09:36:00,8.68,8.8,8.86,8.68,2038100.0,17916184.0
600630.SH,2026-09-23 09:37:00,8.8,8.77,8.83,8.76,1466900.0,12885719.0
600630.SH,2026-09-23 09:38:00,8.78,8.79,8.81,8.78,1104800.0,9715599.0
600630.SH,2026-09-23 09:39:00,8.77,8.76,8.79,8.74,901000.0,7892853.0
600630.SH,2026-09-23 09:40:00,8.75,8.65,8.78,8.65,1902200.0,16607473.0
600630.SH,2026-09-23 09:41:00,8.65,8.61,8.67,8.6,1921700.0,16553732.0
600630.SH,2026-09-23 09:42:00,8.6,8.65,8.66,8.6,881850.0,7610747.0
600630.SH,2026-09-23 09:43:00,8.66,8.62,8.69,8.62,873000.0,7557380.0
600630.SH,2026-09-23 09:44:00,8.61,8.57,8.61,8.56,2009657.0,17241576.0
600630.SH,2026-09-23 09:45:00,8.57,8.57,8.57,8.55,1833600.0,15693699.0
600630.SH,2026-09-23 09:46:00,8.55,8.59,8.6,8.55,867000.0,7437377.0
600630.SH,2026-09-23 09:47:00,8.6,8.57,8.64,8.56,1039900.0,8949685.0
600630.SH,2026-09-23 09:48:00,8.59,8.58,8.66,8.56,733800.0,6311629.0
600630.SH,2026-09-23 09:49:00,8.53,8.55,8.57,8.53,5452756.0,46535750.0
600630.SH,2026-09-23 09:50:00,8.53,8.53,8.54,8.53,2005044.0,17106264.0
600630.SH,2026-09-23 09:51:00,8.53,8.54,8.54,8.53,1453700.0,12402143.0
600630.SH,2026-09-23 09:52:00,8.53,8.53,8.54,8.53,1047600.0,8937200.0
