schema_version,status,display_name,signal_date,exec_date,exit_date,snapshot_sha256,top10_members_sha256,source_bundle_sha256,ts_code,name,industry,stage_transition,promotion_rank,predicted_promotion_probability,executable_profit_research_rank,estimated_executable_profit_probability,research_joint_proxy_score,research_fill_proxy_score,research_conditional_profit_score,shadow_selected,shadow_slot,shadow_max_price,shadow_price_basis,shadow_price_source_sha256,public_research_projection_allowed,estimated_probability_display_allowed,estimated_probability_calibrated,formal_probability_allowed,formal_rank_allowed,official_trade_action_allowed,actual_execution_claimed,human_decision_support_only
dc20_executable_profit_public_research_projection_v2,PUBLIC_RESEARCH_ONLY_NOT_FORMAL,可实现盈利概率排序（模型估计·未校准）,20260825,20260826,20260827,3e7490c073cdc8663b5323e1d665ed2dc3f054fa4197ed1757f59e44219f1424,b735cb7752034746b69418adf76cd64c17f22ac10e1257f9d2457f09b07845b7,33015f4314d5157b79dee5dfe7a72558f459366a9b277bc62f917bc620c9de13,003040.SZ,楚天龙,通信设备,3→4,3,0.4456263157,1,0.3142672046064572,0.3142672046064572,0.9781938857332196,0.321272918579831,True,1,14.94,D_ONLY_MODEL_DIAGNOSTIC_CAP,60e431d07b163994b7eb88d113695ba3441b5acf2565edbd94d33955d089837a,True,True,False,False,False,False,False,True
dc20_executable_profit_public_research_projection_v2,PUBLIC_RESEARCH_ONLY_NOT_FORMAL,可实现盈利概率排序（模型估计·未校准）,20260825,20260826,20260827,3e7490c073cdc8663b5323e1d665ed2dc3f054fa4197ed1757f59e44219f1424,b735cb7752034746b69418adf76cd64c17f22ac10e1257f9d2457f09b07845b7,33015f4314d5157b79dee5dfe7a72558f459366a9b277bc62f917bc620c9de13,002041.SZ,登海种业,种植业,2→3,5,0.3195500793,2,0.2634222299808991,0.2634222299808991,0.9751914043677986,0.2701236175801525,True,2,11.88,D_ONLY_MODEL_DIAGNOSTIC_CAP,60e431d07b163994b7eb88d113695ba3441b5acf2565edbd94d33955d089837a,True,True,False,False,False,False,False,True
dc20_executable_profit_public_research_projection_v2,PUBLIC_RESEARCH_ONLY_NOT_FORMAL,可实现盈利概率排序（模型估计·未校准）,20260825,20260826,20260827,3e7490c073cdc8663b5323e1d665ed2dc3f054fa4197ed1757f59e44219f1424,b735cb7752034746b69418adf76cd64c17f22ac10e1257f9d2457f09b07845b7,33015f4314d5157b79dee5dfe7a72558f459366a9b277bc62f917bc620c9de13,600785.SH,新华百货,一般零售,3→4,4,0.4337645288,3,0.25993489741598846,0.25993489741598846,0.9573836686810916,0.27150546423470884,False,,12.72,D_ONLY_MODEL_DIAGNOSTIC_CAP,60e431d07b163994b7eb88d113695ba3441b5acf2565edbd94d33955d089837a,True,True,False,False,False,False,False,True
dc20_executable_profit_public_research_projection_v2,PUBLIC_RESEARCH_ONLY_NOT_FORMAL,可实现盈利概率排序（模型估计·未校准）,20260825,20260826,20260827,3e7490c073cdc8663b5323e1d665ed2dc3f054fa4197ed1757f59e44219f1424,b735cb7752034746b69418adf76cd64c17f22ac10e1257f9d2457f09b07845b7,33015f4314d5157b79dee5dfe7a72558f459366a9b277bc62f917bc620c9de13,600508.SH,上海能源,煤炭开采,2→3,6,0.3177072074,4,0.23483017799164707,0.23483017799164707,0.9155541466636935,0.25648966677435214,False,,10.38,D_ONLY_MODEL_DIAGNOSTIC_CAP,60e431d07b163994b7eb88d113695ba3441b5acf2565edbd94d33955d089837a,True,True,False,False,False,False,False,True
dc20_executable_profit_public_research_projection_v2,PUBLIC_RESEARCH_ONLY_NOT_FORMAL,可实现盈利概率排序（模型估计·未校准）,20260825,20260826,20260827,3e7490c073cdc8663b5323e1d665ed2dc3f054fa4197ed1757f59e44219f1424,b735cb7752034746b69418adf76cd64c17f22ac10e1257f9d2457f09b07845b7,33015f4314d5157b79dee5dfe7a72558f459366a9b277bc62f917bc620c9de13,002445.SZ,中南文化,通用设备,2→3,2,0.761661587,5,0.16056264562494635,0.16056264562494635,0.5477986801540466,0.2931052071534646,False,,4.01,D_ONLY_MODEL_DIAGNOSTIC_CAP,60e431d07b163994b7eb88d113695ba3441b5acf2565edbd94d33955d089837a,True,True,False,False,False,False,False,True
dc20_executable_profit_public_research_projection_v2,PUBLIC_RESEARCH_ONLY_NOT_FORMAL,可实现盈利概率排序（模型估计·未校准）,20260825,20260826,20260827,3e7490c073cdc8663b5323e1d665ed2dc3f054fa4197ed1757f59e44219f1424,b735cb7752034746b69418adf76cd64c17f22ac10e1257f9d2457f09b07845b7,33015f4314d5157b79dee5dfe7a72558f459366a9b277bc62f917bc620c9de13,002084.SZ,海鸥住工,家居用品,2→3,1,0.8230493704,6,0.12255404014010156,0.12255404014010156,0.438967990498528,0.2791867352353395,False,,4.68,D_ONLY_MODEL_DIAGNOSTIC_CAP,60e431d07b163994b7eb88d113695ba3441b5acf2565edbd94d33955d089837a,True,True,False,False,False,False,False,True
