ts_code,name,industry,stage_transition,promotion_rank,predicted_promotion_probability,executable_profit_research_rank,estimated_executable_profit_probability,research_joint_proxy_score,research_fill_proxy_score,research_conditional_profit_score,rank_tied,rank_group_size
603090.SH,宏盛股份,通用设备,2→3,4,0.12448060497983614,1,0.43013255849028253,0.43013255849028253,0.9815991079819917,0.4381957511906925,False,1
002585.SZ,双星新材,塑料,3→4,3,0.3881077531763656,2,0.36617285914695963,0.36617285914695963,0.9723309083889073,0.3765928409636649,False,1
605058.SH,澳弘电子,元件,3→4,2,0.43614652163134254,3,0.35631645263365674,0.35631645263365674,0.9778108028220566,0.36440224592047155,False,1
002232.SZ,启明信息,IT服务Ⅱ,2→3,1,0.48580430481939746,4,0.34988398863748965,0.34988398863748965,0.9355377889478417,0.3739923632919081,False,1
