signal_date,buy_date,target_exit_date,actual_exit_date,exit_delay_days,ts_code,name,industry,stage,source_rank,d_close,buy_open,auction_vwap,auction_amount,auction_truth_source,exit_open,actual_buy_gap,gross_return,net_return,profit_hit,big_loss_hit,continuation_limit_up_hit,exit_on_time,market_fill,mechanism_limit_pct,fill_reason,exit_reason,exit_policy_version,take_profit_pct,stop_loss_pct,latest_exit_time,history_source,history_contract_version,prior_probability,strength_score,theme_boost,final_score,intraday_quality,intraday_risk,intraday_hard_risk,auction_strength,intraday_confidence,stage_quality,stage_risk,stage_prior,limit_times,open_board_count,reseal_score,late_withdraw,d_return,d_range,d_turnover_proxy,d_amount_log,limit_open_times,limit_first_time_minutes,limit_last_time_minutes,limit_fd_amount_log,limit_seal_to_amount,limit_seal_to_float_mv,d_turnover_rate,d_volume_ratio,d_float_mv_log,order_to_d_amount,order_to_float_mv,is_hot_board,board_rank,board_limit_up_count,d_amount_percentile,market_median_return,market_up_ratio,market_return_dispersion,market_equal_weight_return,market_down_ratio,market_strong_up_ratio,market_strong_down_ratio,market_limit_up_count_log,market_limit_down_count_log,market_limit_up_down_log_ratio,market_failed_limit_up_rate,market_reseal_rate,market_prev_limit_up_mean_return,market_prev_limit_up_positive_rate,market_prev_limit_up_open_gap_mean,market_focus_promotion_rate,market_limit_up_industry_concentration,market_limit_up_amount_top3_share,market_amount_ratio_5d,market_sentiment_score,market_sentiment_delta,market_sentiment_coverage,market_sentiment_acceleration,market_sentiment_regime_code,market_sentiment_regime_label,market_sentiment_breadth_score,market_sentiment_limit_ecology_score,market_sentiment_promotion_score,market_sentiment_profit_effect_score,market_sentiment_liquidity_score,market_eligible_stock_count,market_limit_up_count,market_limit_down_count,market_touched_up_count,market_failed_limit_up_count,market_reseal_count,market_prev_limit_up_sample,market_2_to_3_promotion_rate,market_2_to_3_promotion_samples,market_3_to_4_promotion_rate,market_3_to_4_promotion_samples,market_focus_promotion_samples,market_max_streak,relative_d_return,minute_available,minute_realized_vol,minute_first_30m_return,minute_last_30m_return,minute_vwap_deviation,minute_opening_volume_share,minute_closing_volume_share,minute_close_location,limit_ratio,proposed_gap,path_days_observed,path_data_coverage,path_strength_latest,path_strength_delta,path_gap_slope,path_first_seal_slope,path_open_times_slope,path_turnover_slope,path_amount_log_slope,path_seal_ratio_slope,path_one_price_ratio,path_weak_to_strong,path_strong_to_weak,path_acceleration_consensus,path_divergence_reseal,path_label_code,path_label,path_explanation,stage_pool_size,focus_pool_size,market_max_limit_times,same_industry_stage_count,stage_pool_share,stage_recent_promotion_rate,stage_recent_promotion_samples,backfill_generated_at_utc
20260611,20260612,20260615,20260615,0,600322.SH,津投城开,房地产开发,1→2,66.0,2.86,2.86,2.87,7879388.16,tushare_stk_auction_o,2.68,0.0,-0.0629370629370628,-0.06743706293706281,0,1,0,1,0,10.0,auction_capacity_insufficient,fixed_open_0930,tplus1_open_0930_v1,,,09:30,tushare_compact_backfill,decision_v11_tplus1_open0930_strict_calendar_no_future,,,,,,,,,,,,,1.0,1.0,,,0.09999999999999987,0.11153846153846154,0.11153846153846154,12.178157734658503,1.0,580.05,589.15,17.13276066348147,0.14182700413076607,0.008722883203438508,0.062477,2.04,21.874566080660617,0.0005141567349838032,3.162253320524099e-05,,,,0.6272908727998548,-0.014859,0.24859372164761387,0.068357472864619,-0.010026857187696171,0.72661644695543,0.044256120527306965,0.052102950408035156,4.219507705176107,3.9889840465642745,0.23052365861183235,0.39090909090909093,0.5178571428571429,0.002767695652173915,0.43478260869565216,0.009254868580642318,0.26666666666666666,0.055484693877551,0.32634457423542257,0.9113486685887243,0.3829945764790192,0.00455639592829804,1.0,0.07265000739001798,EBB,退潮,0.3061097413161749,0.5010321174177329,0.26666666666666666,0.4905192173913043,0.32269733717744864,3186.0,67.0,53.0,110.0,43.0,29.0,69.0,0.2857142857142857,14.0,0.0,1.0,15.0,3.0,0.11485899999999986,0.0,,,,,,,,0.09999999999999987,0.0,1.0,1.0,0.6677867132867131,,,,,,,,0.0,0.0,0.0,0.0,0.0,INSUFFICIENT,路径数据不足,连续涨停路径数据不足,45.0,11.0,3.0,1.0,0.8035714285714286,0.14025500910746813,1098.0,2026-07-28T07:30:42+00:00
20260611,20260612,20260615,20260615,0,000688.SZ,国城矿业,工业金属,1→2,67.0,45.32,45.29,45.89,74347648.0,tushare_stk_auction_o,47.19,-0.0006619593998234974,0.04195186575402965,0.03745186575402965,1,0,0,1,0,10.0,auction_daily_open_conflict,fixed_open_0930,tplus1_open_0930_v1,,,09:30,tushare_compact_backfill,decision_v11_tplus1_open0930_strict_calendar_no_future,,,,,,,,,,,,,1.0,7.0,,,0.09999999999999987,0.10825242718446604,0.0849514563106796,14.635412400176971,7.0,790.4,890.6,16.7904477038565,0.008628198130117734,0.00036472646957264694,0.043454,2.17,24.706810536576736,4.404750819052844e-05,1.8619521612196068e-06,,,,0.9586281981491562,-0.014859,0.24859372164761387,0.068357472864619,-0.010026857187696171,0.72661644695543,0.044256120527306965,0.052102950408035156,4.219507705176107,3.9889840465642745,0.23052365861183235,0.39090909090909093,0.5178571428571429,0.002767695652173915,0.43478260869565216,0.009254868580642318,0.26666666666666666,0.055484693877551,0.32634457423542257,0.9113486685887243,0.3829945764790192,0.00455639592829804,1.0,0.07265000739001798,EBB,退潮,0.3061097413161749,0.5010321174177329,0.26666666666666666,0.4905192173913043,0.32269733717744864,3186.0,67.0,53.0,110.0,43.0,29.0,69.0,0.2857142857142857,14.0,0.0,1.0,15.0,3.0,0.11485899999999986,0.0,,,,,,,,0.09999999999999987,-0.0006619593998234974,1.0,1.0,0.2695915137577739,,,,,,,,0.0,0.0,0.0,0.0,0.0,INSUFFICIENT,路径数据不足,连续涨停路径数据不足,45.0,11.0,3.0,3.0,0.8035714285714286,0.14025500910746813,1098.0,2026-07-28T07:30:42+00:00
20260611,20260612,20260615,20260615,0,002490.SZ,山东墨龙,专用设备,1→2,68.0,8.56,8.07,8.04,62289305.6,tushare_stk_auction_o,8.34,-0.05724299065420568,0.03345724907063197,0.028957249070631966,1,0,0,1,0,10.0,auction_daily_open_conflict,fixed_open_0930,tplus1_open_0930_v1,,,09:30,tushare_compact_backfill,decision_v11_tplus1_open0930_strict_calendar_no_future,,,,,,,,,,,,,1.0,2.0,,,0.10025706940874035,0.032133676092544985,0.032133676092544985,13.714705854593824,2.0,571.45,885.35,16.710719542039314,0.02000564994077614,0.0039005246233307857,0.19606,2.29,22.257363703058108,0.00011060618258121808,2.1565014879687747e-05,,,,0.8869533659952822,-0.014859,0.24859372164761387,0.068357472864619,-0.010026857187696171,0.72661644695543,0.044256120527306965,0.052102950408035156,4.219507705176107,3.9889840465642745,0.23052365861183235,0.39090909090909093,0.5178571428571429,0.002767695652173915,0.43478260869565216,0.009254868580642318,0.26666666666666666,0.055484693877551,0.32634457423542257,0.9113486685887243,0.3829945764790192,0.00455639592829804,1.0,0.07265000739001798,EBB,退潮,0.3061097413161749,0.5010321174177329,0.26666666666666666,0.4905192173913043,0.32269733717744864,3186.0,67.0,53.0,110.0,43.0,29.0,69.0,0.2857142857142857,14.0,0.0,1.0,15.0,3.0,0.11511606940874035,0.0,,,,,,,,0.10025706940874035,-0.05724299065420568,1.0,1.0,0.665804781464312,,,,,,,,0.0,0.0,0.0,0.0,0.0,INSUFFICIENT,路径数据不足,连续涨停路径数据不足,45.0,11.0,3.0,1.0,0.8035714285714286,0.14025500910746813,1098.0,2026-07-28T07:30:42+00:00
20260611,20260612,20260615,20260615,0,002469.SZ,三维化学,化学原料,1→2,69.0,6.93,6.87,6.87,13707909.12,tushare_stk_auction_o,7.16,-0.008658008658008587,0.04221251819505101,0.03771251819505101,1,0,0,1,1,10.0,market_proxy_buyable,fixed_open_0930,tplus1_open_0930_v1,,,09:30,tushare_compact_backfill,decision_v11_tplus1_open0930_strict_calendar_no_future,,,,,,,,,,,,,1.0,2.0,,,0.10000000000000009,0.07460317460317456,0.06984126984126976,12.178027480507113,2.0,613.95,619.5,16.533972963437677,0.07794087754024585,0.003480501061136871,0.045477,3.07,22.194551910166197,0.0005142237106598935,2.2962997429549512e-05,,,,0.6271094175285792,-0.014859,0.24859372164761387,0.068357472864619,-0.010026857187696171,0.72661644695543,0.044256120527306965,0.052102950408035156,4.219507705176107,3.9889840465642745,0.23052365861183235,0.39090909090909093,0.5178571428571429,0.002767695652173915,0.43478260869565216,0.009254868580642318,0.26666666666666666,0.055484693877551,0.32634457423542257,0.9113486685887243,0.3829945764790192,0.00455639592829804,1.0,0.07265000739001798,EBB,退潮,0.3061097413161749,0.5010321174177329,0.26666666666666666,0.4905192173913043,0.32269733717744864,3186.0,67.0,53.0,110.0,43.0,29.0,69.0,0.2857142857142857,14.0,0.0,1.0,15.0,3.0,0.11485900000000009,0.0,,,,,,,,0.10000000000000009,-0.008658008658008587,1.0,1.0,0.6636949903803679,,,,,,,,0.0,0.0,0.0,0.0,0.0,INSUFFICIENT,路径数据不足,连续涨停路径数据不足,45.0,11.0,3.0,3.0,0.8035714285714286,0.14025500910746813,1098.0,2026-07-28T07:30:42+00:00
20260612,20260615,20260616,20260616,0,603065.SH,宿迁联盛,化学制品,4→5,1.0,13.6,13.3,13.19,134654044.16,tushare_stk_auction_o,12.78,-0.022058823529411686,-0.0390977443609023,-0.043597744360902295,0,1,0,1,0,10.0,auction_daily_open_conflict,fixed_open_0930,tplus1_open_0930_v1,,,09:30,tushare_compact_backfill,decision_v11_tplus1_open0930_strict_calendar_no_future,,,,,,,,,,,,,4.0,0.0,,,0.10032362459546929,0.0,0.0,11.806694690556439,0.0,565.0166666666667,565.0166666666667,19.315218064748358,1.8235324847894385,0.042931227110087934,0.023542999999999998,0.56,22.463373874014117,0.0007454540590118877,1.7550143896269347e-05,,,,0.4923802612481858,0.012877,0.7117198838896952,0.0338560640531091,0.01357259648572325,0.22874176341386884,0.07342328208346408,0.028239723878255414,4.624972813284271,3.332204510175204,1.292768303109067,0.4228571428571429,0.5185185185185185,0.010267298507462686,0.5074626865671642,0.024262472270659276,0.25,0.042524005486968455,0.26778441118260304,1.1613805805987816,0.5517810509772417,0.16878647449822254,1.0,0.1642300785699245,EXPANSION,发酵,0.7464816742495555,0.5828069179483193,0.25,0.5645888656716418,0.8227611611975632,3187.0,101.0,27.0,175.0,74.0,42.0,67.0,0.0,8.0,0.75,4.0,12.0,4.0,0.08744662459546929,0.0,,,,,,,,0.10032362459546929,-0.022058823529411686,4.0,1.0,1.0,0.0,-6.849197787713497e-05,-0.0055555555555505025,0.0,0.0034976666666666663,0.28610765242508646,-1.0008729617162468,1.0,0.0,0.0,0.0,0.0,STABLE_STRONG,持续强势,路径强度1.00→1.00；竞价斜率-0.01pct/板；首封每板提前0分钟；炸板变化+0.0/板,2.0,8.0,4.0,2.0,0.024691358024691357,0.34375,32.0,2026-07-28T07:30:42+00:00
20260612,20260615,20260616,20260616,0,002971.SZ,和远气体,化学制品,4→5,2.0,58.03,56.6,55.83,146755983.36,tushare_stk_auction_o,57.05,-0.024642426331207945,0.007950530035335523,0.003450530035335524,1,0,0,1,0,10.0,auction_daily_open_conflict,fixed_open_0930,tplus1_open_0930_v1,,,09:30,tushare_compact_backfill,decision_v11_tplus1_open0930_strict_calendar_no_future,,,,,,,,,,,,,4.0,57.0,,,0.10009478672985783,0.0688151658767773,0.057440758293838885,15.017123484974814,57.0,571.15,891.55,15.32798526509991,0.0013646007053360369,0.0004999956841804754,0.36936399999999997,2.43,22.928896136064484,3.007088901754311e-05,1.1018105640315584e-05,,,,0.9655297532656023,0.012877,0.7117198838896952,0.0338560640531091,0.01357259648572325,0.22874176341386884,0.07342328208346408,0.028239723878255414,4.624972813284271,3.332204510175204,1.292768303109067,0.4228571428571429,0.5185185185185185,0.010267298507462686,0.5074626865671642,0.024262472270659276,0.25,0.042524005486968455,0.26778441118260304,1.1613805805987816,0.5517810509772417,0.16878647449822254,1.0,0.1642300785699245,EXPANSION,发酵,0.7464816742495555,0.5828069179483193,0.25,0.5645888656716418,0.8227611611975632,3187.0,101.0,27.0,175.0,74.0,42.0,67.0,0.0,8.0,0.75,4.0,12.0,4.0,0.08721778672985783,0.0,,,,,,,,0.10009478672985783,-0.024642426331207945,4.0,1.0,0.45096660538259903,-0.41570006128406767,0.0031153095039064085,-1.4833333333333485,17.333333333333332,0.05217433333333333,0.28302547551934865,-0.013690594827056132,0.25,0.0,1.0,0.0,0.0,STRONG_TO_WEAK,强转弱,路径强度0.87→0.45；竞价斜率+0.31pct/板；首封每板提前1分钟；炸板变化+17.3/板,2.0,8.0,4.0,2.0,0.024691358024691357,0.34375,32.0,2026-07-28T07:30:42+00:00
20260612,20260615,20260616,20260616,0,601958.SH,金钼股份,小金属,2→3,3.0,25.52,27.25,27.25,486548725.76,tushare_stk_auction_o,28.1,0.06778996865203757,0.031192660550458884,0.026692660550458883,1,0,1,1,1,10.0,market_proxy_buyable,fixed_open_0930,tplus1_open_0930_v1,,,09:30,tushare_compact_backfill,decision_v11_tplus1_open0930_strict_calendar_no_future,,,,,,,,,,,,,2.0,0.0,,,0.10000000000000009,0.0,0.0,12.938452363692722,0.0,565.0333333333333,565.0333333333333,20.567246728359418,2.0565739885335694,0.010389995747634202,0.005052,0.28,25.13415861034866,0.0002403823502432381,1.2144331352816734e-06,,,,0.7423802612481858,0.012877,0.7117198838896952,0.0338560640531091,0.01357259648572325,0.22874176341386884,0.07342328208346408,0.028239723878255414,4.624972813284271,3.332204510175204,1.292768303109067,0.4228571428571429,0.5185185185185185,0.010267298507462686,0.5074626865671642,0.024262472270659276,0.25,0.042524005486968455,0.26778441118260304,1.1613805805987816,0.5517810509772417,0.16878647449822254,1.0,0.1642300785699245,EXPANSION,发酵,0.7464816742495555,0.5828069179483193,0.25,0.5645888656716418,0.8227611611975632,3187.0,101.0,27.0,175.0,74.0,42.0,67.0,0.0,8.0,0.75,4.0,12.0,4.0,0.08712300000000009,0.0,,,,,,,,0.10000000000000009,0.06778996865203757,2.0,1.0,1.0,0.27725247738043957,0.08530109056424862,-12.266666666666652,-1.0,-0.00955,-0.9477989664965918,1.7371675790041379,0.5,0.0,0.0,1.0,0.0,ACCELERATION_CONSENSUS,加速一致,路径强度0.72→1.00；竞价斜率+8.53pct/板；首封每板提前12分钟；炸板变化-1.0/板,8.0,8.0,4.0,2.0,0.09876543209876543,0.24342105263157895,152.0,2026-07-28T07:30:42+00:00
20260612,20260615,20260616,20260616,0,001257.SZ,盛龙股份,小金属,2→3,4.0,27.74,29.77,29.88,196469800.96,tushare_stk_auction_o,31.42,0.0731795241528479,0.055424924420557575,0.05092492442055758,1,0,1,1,0,10.0,auction_daily_open_conflict,fixed_open_0930,tplus1_open_0930_v1,,,09:30,tushare_compact_backfill,decision_v11_tplus1_open0930_strict_calendar_no_future,,,,,,,,,,,,,2.0,0.0,,,0.09992069785884228,0.0,0.0,12.890930723253796,0.0,570.0,570.0,19.474053461628245,0.7227947338232831,0.07547651589821952,0.10442299999999999,0.69,22.057987177222113,0.00025208152792543034,2.63231517328168e-05,,,,0.7333091436865021,0.012877,0.7117198838896952,0.0338560640531091,0.01357259648572325,0.22874176341386884,0.07342328208346408,0.028239723878255414,4.624972813284271,3.332204510175204,1.292768303109067,0.4228571428571429,0.5185185185185185,0.010267298507462686,0.5074626865671642,0.024262472270659276,0.25,0.042524005486968455,0.26778441118260304,1.1613805805987816,0.5517810509772417,0.16878647449822254,1.0,0.1642300785699245,EXPANSION,发酵,0.7464816742495555,0.5828069179483193,0.25,0.5645888656716418,0.8227611611975632,3187.0,101.0,27.0,175.0,74.0,42.0,67.0,0.0,8.0,0.75,4.0,12.0,4.0,0.08704369785884228,0.0,,,,,,,,0.09992069785884228,0.0731795241528479,2.0,1.0,1.0,0.36734993164542573,0.10079291765823173,-14.600000000000023,-2.0,-0.140318,-0.7352489415839862,0.6411180851206655,0.5,0.0,0.0,1.0,0.0,ACCELERATION_CONSENSUS,加速一致,路径强度0.63→1.00；竞价斜率+10.08pct/板；首封每板提前15分钟；炸板变化-2.0/板,8.0,8.0,4.0,2.0,0.09876543209876543,0.24342105263157895,152.0,2026-07-28T07:30:42+00:00
20260612,20260615,20260616,20260616,0,002203.SZ,海亮股份,工业金属,2→3,5.0,23.44,22.84,22.95,120405913.6,tushare_stk_auction_o,24.22,-0.025597269624573427,0.060420315236427324,0.05592031523642733,1,0,0,1,0,10.0,auction_daily_open_conflict,fixed_open_0930,tplus1_open_0930_v1,,,09:30,tushare_compact_backfill,decision_v11_tplus1_open0930_strict_calendar_no_future,,,,,,,,,,,,,2.0,3.0,,,0.09995307367433148,0.03847958704833413,0.0009385265133739828,14.690561719824828,3.0,570.05,583.35,19.31343834717477,0.10178645515485225,0.004709222753663801,0.046349999999999995,2.85,24.671670748123535,4.168408672440271e-05,1.928543924332693e-06,,,,0.9481132075471698,0.012877,0.7117198838896952,0.0338560640531091,0.01357259648572325,0.22874176341386884,0.07342328208346408,0.028239723878255414,4.624972813284271,3.332204510175204,1.292768303109067,0.4228571428571429,0.5185185185185185,0.010267298507462686,0.5074626865671642,0.024262472270659276,0.25,0.042524005486968455,0.26778441118260304,1.1613805805987816,0.5517810509772417,0.16878647449822254,1.0,0.1642300785699245,EXPANSION,发酵,0.7464816742495555,0.5828069179483193,0.25,0.5645888656716418,0.8227611611975632,3187.0,101.0,27.0,175.0,74.0,42.0,67.0,0.0,8.0,0.75,4.0,12.0,4.0,0.08707607367433148,0.0,,,,,,,,0.09995307367433148,-0.025597269624573427,2.0,1.0,0.8480766111822448,-0.15192338881775524,-0.0011403315174112194,5.0499999999999545,3.0,0.03421899999999999,1.4339358769353794,-0.08078053523053526,0.5,0.0,0.0,0.0,1.0,DIVERGENCE_RESEAL,分歧回封,路径强度1.00→0.85；竞价斜率-0.11pct/板；首封每板推迟5分钟；炸板变化+3.0/板,8.0,8.0,4.0,1.0,0.09876543209876543,0.24342105263157895,152.0,2026-07-28T07:30:42+00:00
20260612,20260615,20260616,20260616,0,001696.SZ,宗申动力,通用设备,2→3,6.0,22.84,22.1,22.08,104265666.56,tushare_stk_auction_o,22.55,-0.03239929947460585,0.020361990950226394,0.015861990950226394,1,0,0,1,0,10.0,auction_daily_open_conflict,fixed_open_0930,tplus1_open_0930_v1,,,09:30,tushare_compact_backfill,decision_v11_tplus1_open0930_strict_calendar_no_future,,,,,,,,,,,,,2.0,1.0,,,0.10019267822736011,0.07707129094412338,0.07369942196531797,14.56026301072763,1.0,593.55,595.35,18.919004149668993,0.07815871817629823,0.00808446412402007,0.105086,1.0,23.736815212061956,4.7485205908122994e-05,4.911703422771106e-06,,,,0.9386792452830188,0.012877,0.7117198838896952,0.0338560640531091,0.01357259648572325,0.22874176341386884,0.07342328208346408,0.028239723878255414,4.624972813284271,3.332204510175204,1.292768303109067,0.4228571428571429,0.5185185185185185,0.010267298507462686,0.5074626865671642,0.024262472270659276,0.25,0.042524005486968455,0.26778441118260304,1.1613805805987816,0.5517810509772417,0.16878647449822254,1.0,0.1642300785699245,EXPANSION,发酵,0.7464816742495555,0.5828069179483193,0.25,0.5645888656716418,0.8227611611975632,3187.0,101.0,27.0,175.0,74.0,42.0,67.0,0.0,8.0,0.75,4.0,12.0,4.0,0.08731567822736011,0.0,,,,,,,,0.10019267822736011,-0.03239929947460585,2.0,1.0,0.7083988744288212,0.170179854063781,0.02911792817805292,-36.55000000000007,-1.0,-0.05962100000000002,-0.34198168077151436,0.031176961134332173,0.0,1.0,0.0,0.0,0.0,WEAK_TO_STRONG,弱转强,路径强度0.54→0.71；竞价斜率+2.91pct/板；首封每板提前37分钟；炸板变化-1.0/板,8.0,8.0,4.0,1.0,0.09876543209876543,0.24342105263157895,152.0,2026-07-28T07:30:42+00:00
