ts_code,name,industry,stage_transition,promotion_rank,legacy_profit_relative_rank,legacy_profit_raw_score,legacy_profit_relative_percentile,rank_tied,rank_group_size
002300.SZ,太阳电缆,电网设备,2→3,3,1,0.3655434951941824,1.0,False,1
002708.SZ,光洋股份,汽车零部件,2→3,5,2,0.3599263489135042,0.8333333333333334,False,1
600657.SH,信达地产,房地产开发,2→3,2,3,0.3597402242049766,0.6666666666666666,False,1
002297.SZ,博云新材,航空装备,2→3,4,4,0.34916798858886816,0.5,False,1
603270.SH,金帝股份,通用设备,2→3,6,5,0.3381970877064797,0.3333333333333333,False,1
002059.SZ,云南旅游,旅游及景,2→3,1,6,0.3192250352173424,0.16666666666666666,False,1
