ts_code,name,industry,stage_transition,promotion_rank,legacy_profit_relative_rank,legacy_profit_raw_score,legacy_profit_relative_percentile,rank_tied,rank_group_size
002412.SZ,汉森制药,中药Ⅱ,3→4,1,1,0.46190997039618253,1.0,False,1
000710.SZ,贝瑞基因,医疗服务,2→3,2,2,0.4054270911269947,0.8888888888888888,False,1
000017.SZ,深中华A,饰品,2→3,6,3,0.4015065932281396,0.7777777777777778,False,1
002038.SZ,双鹭药业,化学制药,2→3,3,4,0.3940016995803058,0.6666666666666666,False,1
000931.SZ,中关村,化学制药,2→3,5,5,0.38656875635812493,0.5555555555555556,False,1
002903.SZ,宇环数控,通用设备,2→3,7,6,0.3731201909617974,0.4444444444444444,False,1
603958.SH,哈森股份,服装家纺,2→3,4,7,0.3672366205675932,0.3333333333333333,False,1
002491.SZ,通鼎互联,通信设备,2→3,9,8,0.36678674370667763,0.2222222222222222,False,1
603626.SH,科森科技,消费电子,2→3,8,9,0.35958972487331786,0.1111111111111111,False,1
