ts_code,name,industry,stage_transition,promotion_rank,legacy_profit_relative_rank,legacy_profit_raw_score,legacy_profit_relative_percentile,rank_tied,rank_group_size
002585.SZ,双星新材,塑料,3→4,3,1,0.48196827239386014,1.0,False,1
605058.SH,澳弘电子,元件,3→4,2,2,0.40080994870043934,0.75,False,1
603090.SH,宏盛股份,通用设备,2→3,4,3,0.3967278955697544,0.5,False,1
002232.SZ,启明信息,IT服务Ⅱ,2→3,1,4,0.3190737906696141,0.25,False,1
