ts_code,name,industry,stage_transition,promotion_rank,legacy_profit_relative_rank,legacy_profit_raw_score,legacy_profit_relative_percentile,rank_tied,rank_group_size
002631.SZ,德尔未来,家居用品,2→3,6,1,0.4042414998352047,1.0,False,1
002584.SZ,西陇科学,电子化学,2→3,1,2,0.3929076848760063,0.8888888888888888,False,1
002491.SZ,通鼎互联,通信设备,2→3,9,3,0.3873135252517011,0.7777777777777778,False,1
601579.SH,会稽山,非白酒,2→3,7,4,0.38465415092312255,0.6666666666666666,False,1
603082.SH,北自科技,自动化设,2→3,8,5,0.383071823668306,0.5555555555555556,False,1
002846.SZ,英联股份,包装印刷,2→3,4,6,0.3661528193057074,0.4444444444444444,False,1
003026.SZ,中晶科技,半导体,2→3,3,7,0.3450404136602657,0.3333333333333333,False,1
603248.SH,锡华科技,风电设备,2→3,5,8,0.317619970534987,0.2222222222222222,False,1
001216.SZ,华瓷股份,家居用品,2→3,2,9,0.30318559457529515,0.1111111111111111,False,1
