ts_code,trade_time,open,close,high,low,vol,amount
603421.SH,2026-09-14 09:30:00,7.82,7.82,7.82,7.82,3963060.0,30991128.0
603421.SH,2026-09-14 09:31:00,7.86,7.69,8.0,7.69,7764700.0,61111252.0
603421.SH,2026-09-14 09:32:00,7.7,7.63,7.7,7.49,5311375.0,40279132.0
603421.SH,2026-09-14 09:33:00,7.66,7.62,7.68,7.55,2150640.0,16382714.0
603421.SH,2026-09-14 09:34:00,7.61,7.5,7.61,7.48,2263780.0,17065468.0
603421.SH,2026-09-14 09:35:00,7.49,7.58,7.6,7.49,1533800.0,11582631.0
603421.SH,2026-09-14 09:36:00,7.55,7.4,7.55,7.39,2338920.0,17448880.0
603421.SH,2026-09-14 09:37:00,7.44,7.38,7.45,7.35,1845300.0,13677814.0
603421.SH,2026-09-14 09:38:00,7.35,7.23,7.35,7.22,3781780.0,27472144.0
603421.SH,2026-09-14 09:39:00,7.23,7.33,7.39,7.23,1826700.0,13287484.0
603421.SH,2026-09-14 09:40:00,7.33,7.39,7.39,7.33,1184800.0,8732118.0
603421.SH,2026-09-14 09:41:00,7.39,7.37,7.41,7.37,786100.0,5810629.0
603421.SH,2026-09-14 09:42:00,7.36,7.34,7.36,7.31,639400.0,4691607.0
603421.SH,2026-09-14 09:43:00,7.33,7.33,7.35,7.31,624800.0,4580279.0
603421.SH,2026-09-14 09:44:00,7.31,7.41,7.41,7.31,652400.0,4786050.0
603421.SH,2026-09-14 09:45:00,7.41,7.42,7.42,7.35,932140.0,6897697.0
603421.SH,2026-09-14 09:46:00,7.43,7.43,7.48,7.43,1022600.0,7619311.0
603421.SH,2026-09-14 09:47:00,7.44,7.47,7.52,7.43,745700.0,5570325.0
603421.SH,2026-09-14 09:48:00,7.46,7.51,7.55,7.46,1064800.0,8016486.0
603421.SH,2026-09-14 09:49:00,7.52,7.48,7.52,7.46,571148.0,4273614.0
603421.SH,2026-09-14 09:50:00,7.48,7.52,7.55,7.48,546800.0,4116691.0
603421.SH,2026-09-14 09:51:00,7.52,7.54,7.57,7.52,573800.0,4329407.0
603421.SH,2026-09-14 09:52:00,7.53,7.5,7.54,7.48,603370.0,4531213.0
603421.SH,2026-09-14 09:53:00,7.49,7.48,7.5,7.45,456900.0,3413269.0
603421.SH,2026-09-14 09:54:00,7.46,7.51,7.51,7.45,332052.0,2479430.0
603421.SH,2026-09-14 09:55:00,7.51,7.52,7.52,7.47,493200.0,3699925.0
603421.SH,2026-09-14 09:56:00,7.48,7.74,7.74,7.48,1013200.0,7752014.0
603421.SH,2026-09-14 09:57:00,7.75,7.82,7.88,7.71,1548500.0,12077862.0
603421.SH,2026-09-14 09:58:00,7.82,7.75,7.82,7.65,554300.0,4291047.0
603421.SH,2026-09-14 09:59:00,7.75,7.73,7.75,7.66,335400.0,2585226.0
603421.SH,2026-09-14 10:00:00,7.72,7.66,7.72,7.66,453400.0,3482245.0
603421.SH,2026-09-14 10:01:00,7.67,7.7,7.72,7.66,342600.0,2636337.0
603421.SH,2026-09-14 10:02:00,7.72,7.77,7.78,7.7,315300.0,2439816.0
603421.SH,2026-09-14 10:03:00,7.75,7.71,7.75,7.7,528100.0,4075213.0
603421.SH,2026-09-14 10:04:00,7.7,7.68,7.7,7.68,235200.0,1808781.0
603421.SH,2026-09-14 10:05:00,7.69,7.7,7.7,7.68,138600.0,1065857.0
603421.SH,2026-09-14 10:06:00,7.7,7.64,7.7,7.64,342700.0,2630676.0
603421.SH,2026-09-14 10:07:00,7.63,7.71,7.71,7.61,379500.0,2903784.0
603421.SH,2026-09-14 10:08:00,7.73,7.61,7.73,7.6,312600.0,2390276.0
603421.SH,2026-09-14 10:09:00,7.61,7.65,7.66,7.61,108800.0,831519.0
603421.SH,2026-09-14 10:10:00,7.65,7.66,7.66,7.63,222100.0,1698434.0
603421.SH,2026-09-14 10:11:00,7.66,7.62,7.66,7.62,101700.0,776894.0
603421.SH,2026-09-14 10:12:00,7.62,7.62,7.64,7.62,119200.0,909378.0
603421.SH,2026-09-14 10:13:00,7.64,7.63,7.65,7.63,152900.0,1167602.0
603421.SH,2026-09-14 10:14:00,7.63,7.56,7.63,7.56,435500.0,3309069.0
603421.SH,2026-09-14 10:15:00,7.56,7.57,7.57,7.53,267900.0,2021886.0
603421.SH,2026-09-14 10:16:00,7.58,7.64,7.65,7.58,137500.0,1048129.0
603421.SH,2026-09-14 10:17:00,7.64,7.62,7.64,7.62,137700.0,1051373.0
603421.SH,2026-09-14 10:18:00,7.62,7.61,7.62,7.6,119700.0,910974.0
603421.SH,2026-09-14 10:19:00,7.61,7.6,7.61,7.6,93200.0,708655.0
603421.SH,2026-09-14 10:20:00,7.6,7.62,7.63,7.6,203900.0,1551472.0
603421.SH,2026-09-14 10:21:00,7.62,7.64,7.65,7.62,163900.0,1251060.0
