ts_code,trade_time,open,close,high,low,vol,amount
000565.SZ,2026-09-15 09:31:00,6.9,6.71,6.9,6.7,1097400.0,7444569.0
000565.SZ,2026-09-15 09:32:00,6.69,6.78,6.79,6.67,1028000.0,6931373.0
000565.SZ,2026-09-15 09:33:00,6.79,6.74,6.83,6.73,586500.0,3979412.0
000565.SZ,2026-09-15 09:34:00,6.75,6.75,6.79,6.75,609300.0,4125868.0
000565.SZ,2026-09-15 09:35:00,6.75,6.73,6.75,6.71,649100.0,4366932.0
000565.SZ,2026-09-15 09:36:00,6.72,6.78,6.79,6.72,432440.0,2918785.8
000565.SZ,2026-09-15 09:37:00,6.78,6.75,6.8,6.72,458660.0,3096941.8
000565.SZ,2026-09-15 09:38:00,6.76,6.75,6.76,6.74,324800.0,2191289.0
000565.SZ,2026-09-15 09:39:00,6.74,6.74,6.75,6.74,168600.0,1137423.0
000565.SZ,2026-09-15 09:40:00,6.73,6.71,6.73,6.71,784300.0,5268082.0
000565.SZ,2026-09-15 09:41:00,6.71,6.71,6.72,6.71,686400.0,4605991.0
000565.SZ,2026-09-15 09:42:00,6.7,6.69,6.7,6.68,950500.0,6355013.0
000565.SZ,2026-09-15 09:43:00,6.69,6.72,6.73,6.69,479000.0,3211379.0
000565.SZ,2026-09-15 09:44:00,6.72,6.8,6.81,6.72,429800.0,2906253.0
000565.SZ,2026-09-15 09:45:00,6.81,6.84,6.85,6.78,556600.0,3787074.0
000565.SZ,2026-09-15 09:46:00,6.83,6.81,6.84,6.81,604600.0,4130402.0
000565.SZ,2026-09-15 09:47:00,6.81,6.82,6.86,6.81,559600.0,3823771.0
000565.SZ,2026-09-15 09:48:00,6.83,6.82,6.83,6.8,250500.0,1706468.0
000565.SZ,2026-09-15 09:49:00,6.82,6.83,6.85,6.82,207600.0,1419232.0
000565.SZ,2026-09-15 09:50:00,6.82,6.83,6.83,6.81,199000.0,1357513.0
000565.SZ,2026-09-15 09:51:00,6.84,6.79,6.84,6.79,361600.0,2466143.0
000565.SZ,2026-09-15 09:52:00,6.8,6.82,6.82,6.8,159800.0,1087910.0
000565.SZ,2026-09-15 09:53:00,6.81,6.83,6.83,6.81,273700.0,1868044.0
000565.SZ,2026-09-15 09:54:00,6.83,6.84,6.85,6.82,172200.0,1176531.0
000565.SZ,2026-09-15 09:55:00,6.83,6.84,6.85,6.83,216600.0,1481816.0
000565.SZ,2026-09-15 09:56:00,6.84,6.79,6.84,6.79,158500.0,1080017.0
000565.SZ,2026-09-15 09:57:00,6.79,6.81,6.82,6.79,126000.0,857512.0
000565.SZ,2026-09-15 09:58:00,6.81,6.82,6.83,6.81,65000.0,442975.0
000565.SZ,2026-09-15 09:59:00,6.82,6.82,6.82,6.8,128600.0,875952.0
000565.SZ,2026-09-15 10:00:00,6.82,6.84,6.84,6.82,74500.0,508336.0
000565.SZ,2026-09-15 10:01:00,6.84,6.83,6.84,6.83,55900.0,382117.0
000565.SZ,2026-09-15 10:02:00,6.83,6.9,6.9,6.82,556100.0,3813108.0
000565.SZ,2026-09-15 10:03:00,6.9,6.92,6.92,6.89,341200.0,2356285.0
000565.SZ,2026-09-15 10:04:00,6.93,6.9,6.93,6.9,304900.0,2107068.0
000565.SZ,2026-09-15 10:05:00,6.89,6.9,6.9,6.86,146400.0,1007820.0
000565.SZ,2026-09-15 10:06:00,6.9,6.88,6.9,6.88,214700.0,1479662.0
000565.SZ,2026-09-15 10:07:00,6.88,6.88,6.89,6.87,74300.0,510871.0
000565.SZ,2026-09-15 10:08:00,6.88,6.87,6.88,6.86,137300.0,943989.0
000565.SZ,2026-09-15 10:09:00,6.88,6.89,6.89,6.87,93065.0,640429.2
000565.SZ,2026-09-15 10:10:00,6.9,6.88,6.9,6.88,134300.0,924705.0
000565.SZ,2026-09-15 10:11:00,6.87,6.85,6.88,6.85,69100.0,474483.0
000565.SZ,2026-09-15 10:12:00,6.85,6.85,6.86,6.85,73300.0,502129.0
000565.SZ,2026-09-15 10:13:00,6.85,6.87,6.87,6.85,75000.0,514599.0
000565.SZ,2026-09-15 10:14:00,6.87,6.89,6.9,6.87,143100.0,985309.0
