ts_code,trade_time,open,close,high,low,vol,amount
600359.SH,2026-09-15 09:30:00,7.88,7.88,7.88,7.88,3331400.0,26251432.0
600359.SH,2026-09-15 09:31:00,7.88,7.88,7.99,7.88,12823500.0,101104900.0
600359.SH,2026-09-15 09:32:00,7.88,7.88,7.88,7.88,438800.0,3457744.0
600359.SH,2026-09-15 09:33:00,7.88,7.88,7.88,7.88,202300.0,1594124.0
600359.SH,2026-09-15 09:34:00,7.88,7.88,7.88,7.88,152100.0,1198548.0
600359.SH,2026-09-15 09:35:00,7.88,7.88,7.88,7.88,140600.0,1107928.0
600359.SH,2026-09-15 09:36:00,7.88,7.88,7.88,7.88,3538900.0,27886532.0
600359.SH,2026-09-15 09:37:00,7.88,7.88,7.91,7.88,5047400.0,39777676.0
600359.SH,2026-09-15 09:38:00,7.88,7.88,7.88,7.88,310500.0,2446740.0
600359.SH,2026-09-15 09:39:00,7.88,7.88,7.88,7.88,251500.0,1981820.0
600359.SH,2026-09-15 09:40:00,7.88,7.88,7.88,7.88,90600.0,713928.0
600359.SH,2026-09-15 09:41:00,7.88,7.88,7.88,7.88,97700.0,769876.0
600359.SH,2026-09-15 09:42:00,7.88,7.88,7.88,7.88,96100.0,757268.0
600359.SH,2026-09-15 09:43:00,7.88,7.88,7.88,7.88,119900.0,944812.0
600359.SH,2026-09-15 09:44:00,7.88,7.88,7.88,7.88,41800.0,329384.0
600359.SH,2026-09-15 09:45:00,7.88,7.88,7.88,7.88,30300.0,238764.0
600359.SH,2026-09-15 09:46:00,7.88,7.88,7.88,7.88,79200.0,624096.0
600359.SH,2026-09-15 09:47:00,7.88,7.88,7.88,7.88,17800.0,140264.0
600359.SH,2026-09-15 09:48:00,7.88,7.88,7.88,7.88,41100.0,323868.0
600359.SH,2026-09-15 09:49:00,7.88,7.88,7.88,7.88,35100.0,276588.0
600359.SH,2026-09-15 09:50:00,7.88,7.88,7.88,7.88,38200.0,301016.0
600359.SH,2026-09-15 09:51:00,7.88,7.88,7.88,7.88,23900.0,188332.0
600359.SH,2026-09-15 09:52:00,7.88,7.88,7.88,7.88,13600.0,107168.0
600359.SH,2026-09-15 09:53:00,7.88,7.88,7.88,7.88,4600.0,36248.0
600359.SH,2026-09-15 09:54:00,7.88,7.88,7.88,7.88,7600.0,59888.0
600359.SH,2026-09-15 09:55:00,7.88,7.88,7.88,7.88,4900.0,38612.0
600359.SH,2026-09-15 09:56:00,7.88,7.88,7.88,7.88,14800.0,116624.0
600359.SH,2026-09-15 09:57:00,7.88,7.88,7.88,7.88,10400.0,81952.0
600359.SH,2026-09-15 09:58:00,7.88,7.88,7.88,7.88,29800.0,234824.0
600359.SH,2026-09-15 09:59:00,7.88,7.88,7.88,7.88,19800.0,156024.0
600359.SH,2026-09-15 10:00:00,7.88,7.88,7.88,7.88,27600.0,217488.0
600359.SH,2026-09-15 10:01:00,7.88,7.88,7.88,7.88,4300.0,33884.0
600359.SH,2026-09-15 10:02:00,7.88,7.88,7.88,7.88,79000.0,622520.0
600359.SH,2026-09-15 10:03:00,7.88,7.88,7.88,7.88,19100.0,150508.0
600359.SH,2026-09-15 10:04:00,7.88,7.88,7.88,7.88,12000.0,94560.0
600359.SH,2026-09-15 10:05:00,7.88,7.88,7.88,7.88,10600.0,83528.0
600359.SH,2026-09-15 10:06:00,7.88,7.88,7.88,7.88,9000.0,70920.0
600359.SH,2026-09-15 10:07:00,7.88,7.88,7.88,7.88,33000.0,260040.0
600359.SH,2026-09-15 10:08:00,7.88,7.88,7.88,7.88,15100.0,118988.0
600359.SH,2026-09-15 10:09:00,7.88,7.88,7.88,7.88,7800.0,61464.0
600359.SH,2026-09-15 10:10:00,7.88,7.88,7.88,7.88,12900.0,101652.0
600359.SH,2026-09-15 10:11:00,7.88,7.88,7.88,7.88,15100.0,118988.0
600359.SH,2026-09-15 10:12:00,7.88,7.88,7.88,7.88,33800.0,266344.0
600359.SH,2026-09-15 10:13:00,7.88,7.88,7.88,7.88,12500.0,98500.0
600359.SH,2026-09-15 10:14:00,7.88,7.88,7.88,7.88,8300.0,65404.0
600359.SH,2026-09-15 10:15:00,7.88,7.88,7.88,7.88,7000.0,55160.0
600359.SH,2026-09-15 10:16:00,7.88,7.88,7.88,7.88,18600.0,146568.0
600359.SH,2026-09-15 10:17:00,7.88,7.88,7.88,7.88,20000.0,157600.0
600359.SH,2026-09-15 10:18:00,7.88,7.88,7.88,7.88,3700.0,29156.0
600359.SH,2026-09-15 10:19:00,7.88,7.88,7.88,7.88,68000.0,535840.0
600359.SH,2026-09-15 10:20:00,7.88,7.88,7.88,7.88,800.0,6304.0
600359.SH,2026-09-15 10:21:00,7.88,7.88,7.88,7.88,4800.0,37824.0
600359.SH,2026-09-15 10:22:00,7.88,7.88,7.88,7.88,18700.0,147356.0
600359.SH,2026-09-15 10:23:00,7.88,7.88,7.88,7.88,12300.0,96924.0
600359.SH,2026-09-15 10:24:00,7.88,7.88,7.88,7.88,17900.0,141052.0
600359.SH,2026-09-15 10:25:00,7.88,7.88,7.88,7.88,2900.0,22852.0
600359.SH,2026-09-15 10:26:00,7.88,7.88,7.88,7.88,4700.0,37036.0
600359.SH,2026-09-15 10:27:00,7.88,7.88,7.88,7.88,13900.0,109532.0
600359.SH,2026-09-15 10:28:00,7.88,7.88,7.88,7.88,0.0,0.0
600359.SH,2026-09-15 10:29:00,7.88,7.88,7.88,7.88,2400.0,18912.0
600359.SH,2026-09-15 10:30:00,7.88,7.88,7.88,7.88,2500.0,19700.0
600359.SH,2026-09-15 10:31:00,7.88,7.88,7.88,7.88,1700.0,13396.0
600359.SH,2026-09-15 10:32:00,7.88,7.88,7.88,7.88,12200.0,96136.0
600359.SH,2026-09-15 10:33:00,7.88,7.88,7.88,7.88,9100.0,71708.0
600359.SH,2026-09-15 10:34:00,7.88,7.88,7.88,7.88,2600.0,20488.0
600359.SH,2026-09-15 10:35:00,7.88,7.88,7.88,7.88,8400.0,66192.0
600359.SH,2026-09-15 10:36:00,7.88,7.88,7.88,7.88,6300.0,49644.0
600359.SH,2026-09-15 10:37:00,7.88,7.88,7.88,7.88,400.0,3152.0
600359.SH,2026-09-15 10:38:00,7.88,7.88,7.88,7.88,11900.0,93772.0
600359.SH,2026-09-15 10:39:00,7.88,7.88,7.88,7.88,1500.0,11820.0
600359.SH,2026-09-15 10:40:00,7.88,7.88,7.88,7.88,6400.0,50432.0
600359.SH,2026-09-15 10:41:00,7.88,7.88,7.88,7.88,6700.0,52796.0
600359.SH,2026-09-15 10:42:00,7.88,7.88,7.88,7.88,6600.0,52008.0
600359.SH,2026-09-15 10:43:00,7.88,7.88,7.88,7.88,27100.0,213548.0
600359.SH,2026-09-15 10:44:00,7.88,7.88,7.88,7.88,7200.0,56736.0
600359.SH,2026-09-15 10:45:00,7.88,7.88,7.88,7.88,8300.0,65404.0
600359.SH,2026-09-15 10:46:00,7.88,7.88,7.88,7.88,200.0,1576.0
600359.SH,2026-09-15 10:47:00,7.88,7.88,7.88,7.88,16700.0,131596.0
600359.SH,2026-09-15 10:48:00,7.88,7.88,7.88,7.88,7800.0,61464.0
600359.SH,2026-09-15 10:49:00,7.88,7.88,7.88,7.88,3400.0,26792.0
600359.SH,2026-09-15 10:50:00,7.88,7.88,7.88,7.88,1000.0,7880.0
600359.SH,2026-09-15 10:51:00,7.88,7.88,7.88,7.88,2700.0,21276.0
600359.SH,2026-09-15 10:52:00,7.88,7.88,7.88,7.88,400.0,3152.0
600359.SH,2026-09-15 10:53:00,7.88,7.88,7.88,7.88,3600.0,28368.0
600359.SH,2026-09-15 10:54:00,7.88,7.88,7.88,7.88,1300.0,10244.0
600359.SH,2026-09-15 10:55:00,7.88,7.88,7.88,7.88,100.0,788.0
600359.SH,2026-09-15 10:56:00,7.88,7.88,7.88,7.88,21100.0,166268.0
600359.SH,2026-09-15 10:57:00,7.88,7.88,7.88,7.88,1300.0,10244.0
600359.SH,2026-09-15 10:58:00,7.88,7.88,7.88,7.88,4400.0,34672.0
600359.SH,2026-09-15 10:59:00,7.88,7.88,7.88,7.88,400.0,3152.0
600359.SH,2026-09-15 11:00:00,7.88,7.88,7.88,7.88,13200.0,104016.0
600359.SH,2026-09-15 11:01:00,7.88,7.88,7.88,7.88,7100.0,55948.0
600359.SH,2026-09-15 11:02:00,7.88,7.88,7.88,7.88,3200.0,25216.0
600359.SH,2026-09-15 11:03:00,7.88,7.88,7.88,7.88,3100.0,24428.0
600359.SH,2026-09-15 11:04:00,7.88,7.88,7.88,7.88,7800.0,61464.0
600359.SH,2026-09-15 11:05:00,7.88,7.88,7.88,7.88,2000.0,15760.0
600359.SH,2026-09-15 11:06:00,7.88,7.88,7.88,7.88,700.0,5516.0
600359.SH,2026-09-15 11:07:00,7.88,7.88,7.88,7.88,12100.0,95348.0
600359.SH,2026-09-15 11:08:00,7.88,7.88,7.88,7.88,1800.0,14184.0
600359.SH,2026-09-15 11:09:00,7.88,7.88,7.88,7.88,3100.0,24428.0
600359.SH,2026-09-15 11:10:00,7.88,7.88,7.88,7.88,1100.0,8668.0
600359.SH,2026-09-15 11:11:00,7.88,7.88,7.88,7.88,2500.0,19700.0
600359.SH,2026-09-15 11:12:00,7.88,7.88,7.88,7.88,5100.0,40188.0
600359.SH,2026-09-15 11:13:00,7.88,7.88,7.88,7.88,600.0,4728.0
600359.SH,2026-09-15 11:14:00,7.88,7.88,7.88,7.88,6400.0,50432.0
600359.SH,2026-09-15 11:15:00,7.88,7.88,7.88,7.88,2100.0,16548.0
600359.SH,2026-09-15 11:16:00,7.88,7.88,7.88,7.88,1700.0,13396.0
600359.SH,2026-09-15 11:17:00,7.88,7.88,7.88,7.88,11300.0,89044.0
600359.SH,2026-09-15 11:18:00,7.88,7.88,7.88,7.88,1700.0,13396.0
600359.SH,2026-09-15 11:19:00,7.88,7.88,7.88,7.88,900.0,7092.0
600359.SH,2026-09-15 11:20:00,7.88,7.88,7.88,7.88,1500.0,11820.0
600359.SH,2026-09-15 11:21:00,7.88,7.88,7.88,7.88,2500.0,19700.0
600359.SH,2026-09-15 11:22:00,7.88,7.88,7.88,7.88,10800.0,85104.0
600359.SH,2026-09-15 11:23:00,7.88,7.88,7.88,7.88,700.0,5516.0
600359.SH,2026-09-15 11:24:00,7.88,7.88,7.88,7.88,2500.0,19700.0
600359.SH,2026-09-15 11:25:00,7.88,7.88,7.88,7.88,2100.0,16548.0
600359.SH,2026-09-15 11:26:00,7.88,7.88,7.88,7.88,22100.0,174148.0
600359.SH,2026-09-15 11:27:00,7.88,7.88,7.88,7.88,200.0,1576.0
600359.SH,2026-09-15 11:28:00,7.88,7.88,7.88,7.88,2200.0,17336.0
600359.SH,2026-09-15 11:29:00,7.88,7.88,7.88,7.88,500.0,3940.0
600359.SH,2026-09-15 11:30:00,7.88,7.88,7.88,7.88,3300.0,26004.0
600359.SH,2026-09-15 13:01:00,7.88,7.88,7.88,7.88,17800.0,140264.0
600359.SH,2026-09-15 13:02:00,7.88,7.88,7.88,7.88,500.0,3940.0
600359.SH,2026-09-15 13:03:00,7.88,7.88,7.88,7.88,1600.0,12608.0
600359.SH,2026-09-15 13:04:00,7.88,7.88,7.88,7.88,5800.0,45704.0
600359.SH,2026-09-15 13:05:00,7.88,7.88,7.88,7.88,1100.0,8668.0
600359.SH,2026-09-15 13:06:00,7.88,7.88,7.88,7.88,5600.0,44128.0
600359.SH,2026-09-15 13:07:00,7.88,7.88,7.88,7.88,5200.0,40976.0
600359.SH,2026-09-15 13:08:00,7.88,7.88,7.88,7.88,73900.0,582332.0
600359.SH,2026-09-15 13:09:00,7.88,7.88,7.88,7.88,1200.0,9456.0
600359.SH,2026-09-15 13:10:00,7.88,7.88,7.88,7.88,2800.0,22064.0
600359.SH,2026-09-15 13:11:00,7.88,7.88,7.88,7.88,800.0,6304.0
600359.SH,2026-09-15 13:12:00,7.88,7.88,7.88,7.88,3700.0,29156.0
600359.SH,2026-09-15 13:13:00,7.88,7.88,7.88,7.88,2300.0,18124.0
600359.SH,2026-09-15 13:14:00,7.88,7.88,7.88,7.88,0.0,0.0
600359.SH,2026-09-15 13:15:00,7.88,7.88,7.88,7.88,500.0,3940.0
600359.SH,2026-09-15 13:16:00,7.88,7.88,7.88,7.88,2800.0,22064.0
600359.SH,2026-09-15 13:17:00,7.88,7.88,7.88,7.88,2100.0,16548.0
600359.SH,2026-09-15 13:18:00,7.88,7.88,7.88,7.88,1200.0,9456.0
600359.SH,2026-09-15 13:19:00,7.88,7.88,7.88,7.88,1900.0,14972.0
600359.SH,2026-09-15 13:20:00,7.88,7.88,7.88,7.88,6300.0,49644.0
600359.SH,2026-09-15 13:21:00,7.88,7.88,7.88,7.88,900.0,7092.0
600359.SH,2026-09-15 13:22:00,7.88,7.88,7.88,7.88,3200.0,25216.0
600359.SH,2026-09-15 13:23:00,7.88,7.88,7.88,7.88,8100.0,63828.0
600359.SH,2026-09-15 13:24:00,7.88,7.88,7.88,7.88,1300.0,10244.0
600359.SH,2026-09-15 13:25:00,7.88,7.88,7.88,7.88,1500.0,11820.0
600359.SH,2026-09-15 13:26:00,7.88,7.88,7.88,7.88,3400.0,26792.0
600359.SH,2026-09-15 13:27:00,7.88,7.88,7.88,7.88,4800.0,37824.0
600359.SH,2026-09-15 13:28:00,7.88,7.88,7.88,7.88,2000.0,15760.0
600359.SH,2026-09-15 13:29:00,7.88,7.88,7.88,7.88,1000.0,7880.0
600359.SH,2026-09-15 13:30:00,7.88,7.88,7.88,7.88,400.0,3152.0
600359.SH,2026-09-15 13:31:00,7.88,7.88,7.88,7.88,2900.0,22852.0
600359.SH,2026-09-15 13:32:00,7.88,7.88,7.88,7.88,2500.0,19700.0
600359.SH,2026-09-15 13:33:00,7.88,7.88,7.88,7.88,700.0,5516.0
600359.SH,2026-09-15 13:34:00,7.88,7.88,7.88,7.88,300.0,2364.0
600359.SH,2026-09-15 13:35:00,7.88,7.88,7.88,7.88,43000.0,338840.0
600359.SH,2026-09-15 13:36:00,7.88,7.88,7.88,7.88,2800.0,22064.0
600359.SH,2026-09-15 13:37:00,7.88,7.88,7.88,7.88,3000.0,23640.0
600359.SH,2026-09-15 13:38:00,7.88,7.88,7.88,7.88,1300.0,10244.0
600359.SH,2026-09-15 13:39:00,7.88,7.88,7.88,7.88,5000.0,39400.0
600359.SH,2026-09-15 13:40:00,7.88,7.88,7.88,7.88,300.0,2364.0
600359.SH,2026-09-15 13:41:00,7.88,7.88,7.88,7.88,1700.0,13396.0
600359.SH,2026-09-15 13:42:00,7.88,7.88,7.88,7.88,1500.0,11820.0
600359.SH,2026-09-15 13:43:00,7.88,7.88,7.88,7.88,4700.0,37036.0
600359.SH,2026-09-15 13:44:00,7.88,7.88,7.88,7.88,100.0,788.0
600359.SH,2026-09-15 13:45:00,7.88,7.88,7.88,7.88,800.0,6304.0
600359.SH,2026-09-15 13:46:00,7.88,7.88,7.88,7.88,1000.0,7880.0
600359.SH,2026-09-15 13:47:00,7.88,7.88,7.88,7.88,1200.0,9456.0
600359.SH,2026-09-15 13:48:00,7.88,7.88,7.88,7.88,600.0,4728.0
600359.SH,2026-09-15 13:49:00,7.88,7.88,7.88,7.88,1500.0,11820.0
600359.SH,2026-09-15 13:50:00,7.88,7.88,7.88,7.88,200.0,1576.0
600359.SH,2026-09-15 13:51:00,7.88,7.88,7.88,7.88,10300.0,81164.0
600359.SH,2026-09-15 13:52:00,7.88,7.88,7.88,7.88,3100.0,24428.0
600359.SH,2026-09-15 13:53:00,7.88,7.88,7.88,7.88,400.0,3152.0
600359.SH,2026-09-15 13:54:00,7.88,7.88,7.88,7.88,300.0,2364.0
600359.SH,2026-09-15 13:55:00,7.88,7.88,7.88,7.88,7800.0,61464.0
600359.SH,2026-09-15 13:56:00,7.88,7.88,7.88,7.88,400.0,3152.0
600359.SH,2026-09-15 13:57:00,7.88,7.88,7.88,7.88,900.0,7092.0
600359.SH,2026-09-15 13:58:00,7.88,7.88,7.88,7.88,2100.0,16548.0
600359.SH,2026-09-15 13:59:00,7.88,7.88,7.88,7.88,200.0,1576.0
600359.SH,2026-09-15 14:00:00,7.88,7.88,7.88,7.88,3600.0,28368.0
600359.SH,2026-09-15 14:01:00,7.88,7.88,7.88,7.88,4000.0,31520.0
600359.SH,2026-09-15 14:02:00,7.88,7.88,7.88,7.88,2600.0,20488.0
600359.SH,2026-09-15 14:03:00,7.88,7.88,7.88,7.88,800.0,6304.0
600359.SH,2026-09-15 14:04:00,7.88,7.88,7.88,7.88,100.0,788.0
600359.SH,2026-09-15 14:05:00,7.88,7.88,7.88,7.88,2600.0,20488.0
600359.SH,2026-09-15 14:06:00,7.88,7.88,7.88,7.88,2400.0,18912.0
600359.SH,2026-09-15 14:07:00,7.88,7.88,7.88,7.88,2400.0,18912.0
600359.SH,2026-09-15 14:08:00,7.88,7.88,7.88,7.88,2900.0,22852.0
600359.SH,2026-09-15 14:09:00,7.88,7.88,7.88,7.88,3000.0,23640.0
600359.SH,2026-09-15 14:10:00,7.88,7.88,7.88,7.88,1000.0,7880.0
600359.SH,2026-09-15 14:11:00,7.88,7.88,7.88,7.88,15800.0,124504.0
600359.SH,2026-09-15 14:12:00,7.88,7.88,7.88,7.88,2400.0,18912.0
600359.SH,2026-09-15 14:13:00,7.88,7.88,7.88,7.88,1900.0,14972.0
600359.SH,2026-09-15 14:14:00,7.88,7.88,7.88,7.88,400.0,3152.0
600359.SH,2026-09-15 14:15:00,7.88,7.88,7.88,7.88,1600.0,12608.0
600359.SH,2026-09-15 14:16:00,7.88,7.88,7.88,7.88,500.0,3940.0
600359.SH,2026-09-15 14:17:00,7.88,7.88,7.88,7.88,12500.0,98500.0
600359.SH,2026-09-15 14:18:00,7.88,7.88,7.88,7.88,1200.0,9456.0
600359.SH,2026-09-15 14:19:00,7.88,7.88,7.88,7.88,500.0,3940.0
600359.SH,2026-09-15 14:20:00,7.88,7.88,7.88,7.88,7200.0,56736.0
600359.SH,2026-09-15 14:21:00,7.88,7.88,7.88,7.88,900.0,7092.0
600359.SH,2026-09-15 14:22:00,7.88,7.88,7.88,7.88,10400.0,81952.0
600359.SH,2026-09-15 14:23:00,7.88,7.88,7.88,7.88,3600.0,28368.0
600359.SH,2026-09-15 14:24:00,7.88,7.88,7.88,7.88,3700.0,29156.0
600359.SH,2026-09-15 14:25:00,7.88,7.88,7.88,7.88,8400.0,66192.0
600359.SH,2026-09-15 14:26:00,7.88,7.88,7.88,7.88,3700.0,29156.0
600359.SH,2026-09-15 14:27:00,7.88,7.88,7.88,7.88,4400.0,34672.0
600359.SH,2026-09-15 14:28:00,7.88,7.88,7.88,7.88,2300.0,18124.0
600359.SH,2026-09-15 14:29:00,7.88,7.88,7.88,7.88,4300.0,33884.0
600359.SH,2026-09-15 14:30:00,7.88,7.88,7.88,7.88,13600.0,107168.0
600359.SH,2026-09-15 14:31:00,7.88,7.88,7.88,7.88,35100.0,276588.0
600359.SH,2026-09-15 14:32:00,7.88,7.88,7.88,7.88,5700.0,44916.0
600359.SH,2026-09-15 14:33:00,7.88,7.88,7.88,7.88,10900.0,85892.0
600359.SH,2026-09-15 14:34:00,7.88,7.88,7.88,7.88,2700.0,21276.0
600359.SH,2026-09-15 14:35:00,7.88,7.88,7.88,7.88,4200.0,33096.0
600359.SH,2026-09-15 14:36:00,7.88,7.88,7.88,7.88,4200.0,33096.0
