ts_code,trade_time,open,close,high,low,vol,amount
600792.SH,2026-09-15 09:30:00,5.0,5.0,5.0,5.0,4573900.0,22869500.0
600792.SH,2026-09-15 09:31:00,5.03,5.07,5.1,4.96,12376684.0,62266516.0
600792.SH,2026-09-15 09:32:00,5.09,5.19,5.19,5.09,8544300.0,43885692.0
600792.SH,2026-09-15 09:33:00,5.2,5.35,5.36,5.2,9415243.0,49575044.0
600792.SH,2026-09-15 09:34:00,5.36,5.32,5.4,5.25,9628900.0,51193796.0
600792.SH,2026-09-15 09:35:00,5.33,5.39,5.43,5.33,31344220.0,169945630.0
600792.SH,2026-09-15 09:36:00,5.43,5.43,5.43,5.43,14946200.0,81150560.0
600792.SH,2026-09-15 09:37:00,5.43,5.43,5.43,5.43,5667500.0,30772696.0
600792.SH,2026-09-15 09:38:00,5.43,5.4,5.43,5.35,4071300.0,21925572.0
600792.SH,2026-09-15 09:39:00,5.37,5.41,5.43,5.37,5258500.0,28459344.0
600792.SH,2026-09-15 09:40:00,5.42,5.43,5.43,5.41,3786228.0,20540248.0
600792.SH,2026-09-15 09:41:00,5.43,5.43,5.43,5.43,786100.0,4268523.0
600792.SH,2026-09-15 09:42:00,5.43,5.43,5.43,5.43,491600.0,2669388.0
600792.SH,2026-09-15 09:43:00,5.43,5.43,5.43,5.43,532900.0,2893647.0
600792.SH,2026-09-15 09:44:00,5.43,5.43,5.43,5.43,389600.0,2115528.0
600792.SH,2026-09-15 09:45:00,5.43,5.43,5.43,5.43,426400.0,2315352.0
600792.SH,2026-09-15 09:46:00,5.43,5.43,5.43,5.43,1272600.0,6910218.0
600792.SH,2026-09-15 09:47:00,5.43,5.43,5.43,5.43,1466400.0,7962552.0
600792.SH,2026-09-15 09:48:00,5.43,5.43,5.43,5.43,3660000.0,19873800.0
600792.SH,2026-09-15 09:49:00,5.43,5.36,5.43,5.36,3473800.0,18801686.0
600792.SH,2026-09-15 09:50:00,5.36,5.41,5.43,5.36,3226400.0,17465260.0
600792.SH,2026-09-15 09:51:00,5.42,5.4,5.42,5.37,2144100.0,11561254.0
600792.SH,2026-09-15 09:52:00,5.4,5.41,5.42,5.39,1161300.0,6273604.0
600792.SH,2026-09-15 09:53:00,5.41,5.43,5.43,5.4,1225800.0,6638229.0
600792.SH,2026-09-15 09:54:00,5.43,5.43,5.43,5.43,2318000.0,12585701.0
600792.SH,2026-09-15 09:55:00,5.43,5.43,5.43,5.43,268100.0,1455783.0
600792.SH,2026-09-15 09:56:00,5.43,5.43,5.43,5.43,253400.0,1375962.0
600792.SH,2026-09-15 09:57:00,5.43,5.43,5.43,5.43,913000.0,4957590.0
600792.SH,2026-09-15 09:58:00,5.43,5.39,5.43,5.39,1414300.0,7664131.0
600792.SH,2026-09-15 09:59:00,5.37,5.41,5.41,5.37,842700.0,4538384.0
600792.SH,2026-09-15 10:00:00,5.41,5.31,5.41,5.3,1930700.0,10313537.0
600792.SH,2026-09-15 10:01:00,5.31,5.29,5.32,5.29,1235900.0,6557223.0
600792.SH,2026-09-15 10:02:00,5.28,5.3,5.31,5.25,1837100.0,9691577.0
600792.SH,2026-09-15 10:03:00,5.28,5.28,5.28,5.24,1677600.0,8818649.0
600792.SH,2026-09-15 10:04:00,5.27,5.28,5.29,5.27,1134400.0,5990787.0
600792.SH,2026-09-15 10:05:00,5.29,5.31,5.31,5.29,487400.0,2581759.0
600792.SH,2026-09-15 10:06:00,5.29,5.26,5.29,5.25,972300.0,5125831.0
600792.SH,2026-09-15 10:07:00,5.26,5.27,5.29,5.26,463900.0,2448021.0
600792.SH,2026-09-15 10:08:00,5.27,5.27,5.28,5.27,414600.0,2185742.0
600792.SH,2026-09-15 10:09:00,5.26,5.29,5.29,5.25,952400.0,5015296.0
600792.SH,2026-09-15 10:10:00,5.3,5.29,5.31,5.29,588900.0,3121739.0
600792.SH,2026-09-15 10:11:00,5.28,5.27,5.29,5.27,355100.0,1875951.0
600792.SH,2026-09-15 10:12:00,5.29,5.29,5.29,5.28,258100.0,1365342.0
600792.SH,2026-09-15 10:13:00,5.27,5.32,5.32,5.27,411700.0,2176956.0
600792.SH,2026-09-15 10:14:00,5.32,5.34,5.38,5.32,1094100.0,5855346.0
600792.SH,2026-09-15 10:15:00,5.34,5.37,5.38,5.34,422700.0,2266116.0
600792.SH,2026-09-15 10:16:00,5.38,5.34,5.38,5.33,325500.0,1741387.0
600792.SH,2026-09-15 10:17:00,5.36,5.32,5.36,5.32,456500.0,2437573.0
600792.SH,2026-09-15 10:18:00,5.32,5.29,5.32,5.29,414900.0,2199208.0
600792.SH,2026-09-15 10:19:00,5.29,5.28,5.3,5.28,465400.0,2460987.0
600792.SH,2026-09-15 10:20:00,5.28,5.26,5.28,5.25,874600.0,4599509.0
600792.SH,2026-09-15 10:21:00,5.25,5.23,5.26,5.23,398400.0,2090667.0
600792.SH,2026-09-15 10:22:00,5.22,5.21,5.22,5.2,969900.0,5054024.0
600792.SH,2026-09-15 10:23:00,5.22,5.23,5.23,5.22,685900.0,3582861.0
600792.SH,2026-09-15 10:24:00,5.23,5.22,5.23,5.21,352900.0,1841512.0
600792.SH,2026-09-15 10:25:00,5.21,5.21,5.22,5.2,328600.0,1712325.0
600792.SH,2026-09-15 10:26:00,5.2,5.23,5.23,5.19,1170800.0,6088807.0
600792.SH,2026-09-15 10:27:00,5.23,5.26,5.27,5.23,419100.0,2200781.0
600792.SH,2026-09-15 10:28:00,5.26,5.27,5.27,5.25,204700.0,1077184.0
600792.SH,2026-09-15 10:29:00,5.27,5.26,5.27,5.25,321200.0,1690327.0
600792.SH,2026-09-15 10:30:00,5.23,5.23,5.24,5.22,152200.0,796384.0
600792.SH,2026-09-15 10:31:00,5.24,5.21,5.24,5.2,256500.0,1339700.0
600792.SH,2026-09-15 10:32:00,5.21,5.22,5.22,5.2,276200.0,1438140.0
600792.SH,2026-09-15 10:33:00,5.21,5.23,5.23,5.21,456800.0,2381949.0
600792.SH,2026-09-15 10:34:00,5.22,5.27,5.27,5.22,194600.0,1022309.0
600792.SH,2026-09-15 10:35:00,5.26,5.29,5.31,5.26,290600.0,1536832.0
600792.SH,2026-09-15 10:36:00,5.29,5.29,5.3,5.27,172400.0,911580.0
600792.SH,2026-09-15 10:37:00,5.29,5.27,5.29,5.27,89000.0,469684.0
600792.SH,2026-09-15 10:38:00,5.28,5.27,5.28,5.26,161000.0,848472.0
600792.SH,2026-09-15 10:39:00,5.27,5.29,5.29,5.26,264700.0,1395645.0
600792.SH,2026-09-15 10:40:00,5.29,5.31,5.32,5.27,173300.0,918485.0
600792.SH,2026-09-15 10:41:00,5.32,5.29,5.32,5.29,250700.0,1330616.0
600792.SH,2026-09-15 10:42:00,5.29,5.35,5.36,5.29,463400.0,2471580.0
600792.SH,2026-09-15 10:43:00,5.34,5.34,5.35,5.33,329600.0,1761542.0
600792.SH,2026-09-15 10:44:00,5.34,5.33,5.35,5.33,191500.0,1022708.0
600792.SH,2026-09-15 10:45:00,5.33,5.35,5.35,5.33,354700.0,1894368.0
600792.SH,2026-09-15 10:46:00,5.34,5.33,5.35,5.32,264200.0,1409523.0
600792.SH,2026-09-15 10:47:00,5.32,5.31,5.34,5.31,151600.0,806577.0
600792.SH,2026-09-15 10:48:00,5.32,5.3,5.32,5.3,74600.0,396140.0
600792.SH,2026-09-15 10:49:00,5.3,5.38,5.38,5.3,548500.0,2930673.0
600792.SH,2026-09-15 10:50:00,5.38,5.4,5.41,5.38,1126100.0,6073265.0
600792.SH,2026-09-15 10:51:00,5.39,5.4,5.41,5.39,634200.0,3423534.0
600792.SH,2026-09-15 10:52:00,5.39,5.38,5.39,5.38,272300.0,1467025.0
600792.SH,2026-09-15 10:53:00,5.39,5.41,5.42,5.38,1364400.0,7377226.0
600792.SH,2026-09-15 10:54:00,5.41,5.4,5.41,5.39,851900.0,4606080.0
600792.SH,2026-09-15 10:55:00,5.39,5.4,5.4,5.39,302100.0,1630332.0
600792.SH,2026-09-15 10:56:00,5.4,5.4,5.41,5.39,343300.0,1853668.0
600792.SH,2026-09-15 10:57:00,5.4,5.34,5.4,5.34,775500.0,4176659.0
