ts_code,trade_time,open,close,high,low,vol,amount
600192.SH,2026-09-15 09:30:00,7.91,7.91,7.91,7.91,396900.0,3139479.0
600192.SH,2026-09-15 09:31:00,7.9,8.11,8.19,7.9,1312100.0,10550540.0
600192.SH,2026-09-15 09:32:00,8.07,7.97,8.11,7.97,740400.0,5942934.0
600192.SH,2026-09-15 09:33:00,7.97,7.89,7.97,7.86,590700.0,4668204.0
600192.SH,2026-09-15 09:34:00,7.93,7.97,8.0,7.93,333200.0,2655675.0
600192.SH,2026-09-15 09:35:00,7.95,7.94,7.95,7.9,756000.0,5983332.0
600192.SH,2026-09-15 09:36:00,7.94,7.92,7.94,7.9,301100.0,2381603.0
600192.SH,2026-09-15 09:37:00,7.92,7.87,7.93,7.83,565100.0,4449188.0
600192.SH,2026-09-15 09:38:00,7.86,7.9,7.92,7.86,270800.0,2136588.0
600192.SH,2026-09-15 09:39:00,7.9,7.92,7.93,7.9,198300.0,1568732.0
600192.SH,2026-09-15 09:40:00,7.91,7.86,7.92,7.86,244100.0,1922829.0
600192.SH,2026-09-15 09:41:00,7.85,7.83,7.88,7.83,629700.0,4940864.0
600192.SH,2026-09-15 09:42:00,7.84,7.81,7.84,7.8,777600.0,6076660.0
600192.SH,2026-09-15 09:43:00,7.81,7.83,7.84,7.81,198700.0,1555471.0
600192.SH,2026-09-15 09:44:00,7.84,7.83,7.86,7.83,262300.0,2057892.0
600192.SH,2026-09-15 09:45:00,7.84,7.84,7.85,7.81,352900.0,2762125.0
600192.SH,2026-09-15 09:46:00,7.85,7.85,7.88,7.84,340700.0,2678501.0
600192.SH,2026-09-15 09:47:00,7.85,7.83,7.85,7.83,102300.0,801973.0
600192.SH,2026-09-15 09:48:00,7.83,7.83,7.85,7.82,92500.0,724441.0
600192.SH,2026-09-15 09:49:00,7.83,7.85,7.88,7.83,110500.0,867004.0
600192.SH,2026-09-15 09:50:00,7.84,7.82,7.84,7.82,154800.0,1211908.0
600192.SH,2026-09-15 09:51:00,7.82,7.81,7.83,7.81,213100.0,1666083.0
600192.SH,2026-09-15 09:52:00,7.81,7.82,7.83,7.81,192100.0,1501501.0
600192.SH,2026-09-15 09:53:00,7.83,7.88,7.88,7.82,214100.0,1678836.0
600192.SH,2026-09-15 09:54:00,7.89,7.91,7.97,7.89,533400.0,4233995.0
600192.SH,2026-09-15 09:55:00,7.91,7.88,7.91,7.87,159400.0,1258215.0
600192.SH,2026-09-15 09:56:00,7.88,7.88,7.88,7.85,72300.0,568888.0
600192.SH,2026-09-15 09:57:00,7.88,7.86,7.88,7.85,75100.0,590453.0
600192.SH,2026-09-15 09:58:00,7.85,7.85,7.87,7.85,55600.0,436727.0
600192.SH,2026-09-15 09:59:00,7.84,7.8,7.84,7.8,224500.0,1755407.0
600192.SH,2026-09-15 10:00:00,7.8,7.73,7.8,7.73,646000.0,5025806.0
600192.SH,2026-09-15 10:01:00,7.73,7.76,7.78,7.73,424300.0,3289443.0
600192.SH,2026-09-15 10:02:00,7.76,7.78,7.78,7.76,146106.0,1134557.0
600192.SH,2026-09-15 10:03:00,7.79,7.8,7.8,7.78,101300.0,789433.0
600192.SH,2026-09-15 10:04:00,7.79,7.77,7.8,7.77,169600.0,1319518.0
600192.SH,2026-09-15 10:05:00,7.77,7.82,7.83,7.77,140200.0,1093840.0
600192.SH,2026-09-15 10:06:00,7.81,7.78,7.81,7.78,180200.0,1400603.0
600192.SH,2026-09-15 10:07:00,7.78,7.8,7.8,7.78,145000.0,1130477.0
600192.SH,2026-09-15 10:08:00,7.81,7.83,7.84,7.79,172100.0,1344785.0
600192.SH,2026-09-15 10:09:00,7.83,7.83,7.83,7.8,124500.0,974011.0
600192.SH,2026-09-15 10:10:00,7.83,7.93,7.93,7.83,310700.0,2449517.0
600192.SH,2026-09-15 10:11:00,7.94,7.91,7.94,7.88,137400.0,1085827.0
600192.SH,2026-09-15 10:12:00,7.91,7.9,7.91,7.9,148800.0,1176309.0
600192.SH,2026-09-15 10:13:00,7.91,7.94,7.95,7.89,423800.0,3358884.0
600192.SH,2026-09-15 10:14:00,7.94,7.91,7.94,7.9,191600.0,1518980.0
600192.SH,2026-09-15 10:15:00,7.91,7.95,7.95,7.91,111500.0,884182.0
600192.SH,2026-09-15 10:16:00,7.95,7.97,7.97,7.93,230000.0,1827536.0
600192.SH,2026-09-15 10:17:00,7.96,8.02,8.04,7.94,470500.0,3769619.0
600192.SH,2026-09-15 10:18:00,8.02,7.99,8.02,7.96,397580.0,3180970.0
600192.SH,2026-09-15 10:19:00,7.98,7.97,7.99,7.96,100520.0,801870.0
600192.SH,2026-09-15 10:20:00,7.97,7.95,7.98,7.95,63100.0,502685.0
600192.SH,2026-09-15 10:21:00,7.95,7.98,7.98,7.95,63337.0,504686.0
600192.SH,2026-09-15 10:22:00,7.98,7.95,7.98,7.95,49800.0,396634.0
600192.SH,2026-09-15 10:23:00,7.95,7.92,7.95,7.92,147763.0,1171437.0
600192.SH,2026-09-15 10:24:00,7.91,7.91,7.92,7.9,149637.0,1184610.0
600192.SH,2026-09-15 10:25:00,7.92,7.92,7.93,7.92,43400.0,343800.0
600192.SH,2026-09-15 10:26:00,7.92,7.91,7.92,7.91,22900.0,181309.0
600192.SH,2026-09-15 10:27:00,7.91,7.91,7.92,7.91,33000.0,261308.0
600192.SH,2026-09-15 10:28:00,7.91,7.93,7.93,7.91,33700.0,266890.0
600192.SH,2026-09-15 10:29:00,7.93,7.91,7.94,7.91,63700.0,504765.0
600192.SH,2026-09-15 10:30:00,7.91,7.92,7.92,7.91,43800.0,346588.0
600192.SH,2026-09-15 10:31:00,7.92,7.9,7.92,7.9,97900.0,774228.0
600192.SH,2026-09-15 10:32:00,7.9,7.92,7.92,7.9,53900.0,426214.0
600192.SH,2026-09-15 10:33:00,7.91,7.91,7.92,7.91,18800.0,148760.0
600192.SH,2026-09-15 10:34:00,7.91,7.91,7.92,7.91,10300.0,81485.0
600192.SH,2026-09-15 10:35:00,7.92,7.92,7.93,7.92,55200.0,437451.0
600192.SH,2026-09-15 10:36:00,7.92,7.97,7.98,7.92,105800.0,840897.0
600192.SH,2026-09-15 10:37:00,7.98,7.97,7.98,7.96,101900.0,812171.0
600192.SH,2026-09-15 10:38:00,7.97,7.96,7.98,7.95,44700.0,355847.0
600192.SH,2026-09-15 10:39:00,7.96,7.94,7.96,7.94,26000.0,206712.0
600192.SH,2026-09-15 10:40:00,7.94,7.95,7.96,7.94,18300.0,145496.0
600192.SH,2026-09-15 10:41:00,7.95,7.95,7.95,7.94,22000.0,174775.0
